onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	2950256	57.012559	1
36	15	2	imagery	2950256	57.012559	1
51	3	2	evaluation	2950256	57.012559	1
54	3	2	inter_rest	2950256	57.012559	1
57	3	3	cue	2274259	81.008295	1
60	15	3	imagery	2274259	81.008295	1
75	3	3	evaluation	2274259	81.008295	1
78	3	3	inter_rest	2274259	81.008295	1
81	3	4	cue	2190790	105.016034	1
84	15	4	imagery	2190790	105.016034	1
99	3	4	evaluation	2190790	105.016034	1
102	3	4	inter_rest	2190790	105.016034	1
105	3	5	cue	4533802	129.009787	1
108	15	5	imagery	4533802	129.009787	1
123	3	5	evaluation	4533802	129.009787	1
126	3	5	inter_rest	4533802	129.009787	1
129	3	6	cue	1443537	153.003421	1
132	15	6	imagery	1443537	153.003421	1
147	3	6	evaluation	1443537	153.003421	1
150	3	6	inter_rest	1443537	153.003421	1
153	3	7	cue	2824058	174.013571	1
156	15	7	imagery	2824058	174.013571	1
171	3	7	evaluation	2824058	174.013571	1
174	3	7	inter_rest	2824058	174.013571	1
177	3	8	cue	4252077	196.436510	5
180	15	8	imagery	4252077	196.436510	5
195	3	8	evaluation	4252077	196.436510	5
198	3	8	inter_rest	4252077	196.436510	5
201	3	9	cue	2882301	220.317059	5
204	15	9	imagery	2882301	220.317059	5
219	3	9	evaluation	2882301	220.317059	5
222	3	9	inter_rest	2882301	220.317059	5
225	3	10	cue	3379051	244.175649	5
228	15	10	imagery	3379051	244.175649	5
243	3	10	evaluation	3379051	244.175649	5
246	3	10	inter_rest	3379051	244.175649	5
249	3	11	cue	2071294	268.034611	5
252	15	11	imagery	2071294	268.034611	5
267	3	11	evaluation	2071294	268.034611	5
270	3	11	inter_rest	2071294	268.034611	5
273	3	12	cue	3716966	292.543577	5
276	15	12	imagery	3716966	292.543577	5
291	3	12	evaluation	3716966	292.543577	5
294	3	12	inter_rest	3716966	292.543577	5
297	3	13	cue	3584254	315.853528	5
300	15	13	imagery	3584254	315.853528	5
315	3	13	evaluation	3584254	315.853528	5
318	3	13	inter_rest	3584254	315.853528	5
321	3	14	cue	2951358	340.963500	5
324	15	14	imagery	2951358	340.963500	5
339	3	14	evaluation	2951358	340.963500	5
342	3	14	inter_rest	2951358	340.963500	5
345	3	15	cue	3482252	364.173991	5
348	15	15	imagery	3482252	364.173991	5
363	3	15	evaluation	3482252	364.173991	5
366	3	15	inter_rest	3482252	364.173991	5
369	3	16	cue	1677366	388.900604	5
372	15	16	imagery	1677366	388.900604	5
387	3	16	evaluation	1677366	388.900604	5
390	3	16	inter_rest	1677366	388.900604	5
393	3	17	cue	1858441	412.743620	5
396	15	17	imagery	1858441	412.743620	5
411	3	17	evaluation	1858441	412.743620	5
414	3	17	inter_rest	1858441	412.743620	5
417	3	18	cue	4387400	436.354771	5
420	15	18	imagery	4387400	436.354771	5
435	3	18	evaluation	4387400	436.354771	5
438	3	18	inter_rest	4387400	436.354771	5
441	3	19	cue	2690373	460.247201	5
444	15	19	imagery	2690373	460.247201	5
459	3	19	evaluation	2690373	460.247201	5
462	3	19	inter_rest	2690373	460.247201	5
465	3	20	cue	3495258	484.508321	5
468	15	20	imagery	3495258	484.508321	5
483	3	20	evaluation	3495258	484.508321	5
486	3	20	inter_rest	3495258	484.508321	5
489	3	21	cue	2797295	509.651346	3
492	15	21	imagery	2797295	509.651346	3
507	3	21	evaluation	2797295	509.651346	3
510	3	21	inter_rest	2797295	509.651346	3
513	3	22	cue	4507155	532.694837	4
516	15	22	imagery	4507155	532.694837	4
531	3	22	evaluation	4507155	532.694837	4
534	3	22	inter_rest	4507155	532.694837	4
537	3	23	cue	2139199	556.921667	5
540	15	23	imagery	2139199	556.921667	5
555	3	23	evaluation	2139199	556.921667	5
558	3	23	inter_rest	2139199	556.921667	5
561	3	24	cue	1846331	580.181171	5
564	15	24	imagery	1846331	580.181171	5
579	3	24	evaluation	1846331	580.181171	5
582	3	24	inter_rest	1846331	580.181171	5
585	3	25	cue	4210120	604.808022	4
588	15	25	imagery	4210120	604.808022	4
603	3	25	evaluation	4210120	604.808022	4
606	3	25	inter_rest	4210120	604.808022	4
609	3	26	cue	3122295	628.635585	3
612	15	26	imagery	3122295	628.635585	3
627	3	26	evaluation	3122295	628.635585	3
630	3	26	inter_rest	3122295	628.635585	3
633	6	27	rest	n/a	n/a	n/a
