onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n02950256	52.496052	3
36	15	2	imagery	n02950256	52.496052	3
51	3	2	evaluation	n02950256	52.496052	3
54	3	2	inter_rest	n02950256	52.496052	3
57	3	3	cue	n03626115	77.206849	4
60	15	3	imagery	n03626115	77.206849	4
75	3	3	evaluation	n03626115	77.206849	4
78	3	3	inter_rest	n03626115	77.206849	4
81	3	4	cue	n04572121	0.000000	1
84	15	4	imagery	n04572121	0.000000	1
99	3	4	evaluation	n04572121	0.000000	1
102	3	4	inter_rest	n04572121	0.000000	1
105	3	5	cue	n02916179	0.000000	1
108	15	5	imagery	n02916179	0.000000	1
123	3	5	evaluation	n02916179	0.000000	1
126	3	5	inter_rest	n02916179	0.000000	1
129	3	6	cue	n02437136	0.000000	1
132	15	6	imagery	n02437136	0.000000	1
147	3	6	evaluation	n02437136	0.000000	1
150	3	6	inter_rest	n02437136	0.000000	1
153	3	7	cue	n04533802	172.896905	4
156	15	7	imagery	n04533802	172.896905	4
171	3	7	evaluation	n04533802	172.896905	4
174	3	7	inter_rest	n04533802	172.896905	4
177	3	8	cue	n02128385	196.774231	4
180	15	8	imagery	n02128385	196.774231	4
195	3	8	evaluation	n02128385	196.774231	4
198	3	8	inter_rest	n02128385	196.774231	4
201	3	9	cue	n01443537	220.320602	4
204	15	9	imagery	n01443537	220.320602	4
219	3	9	evaluation	n01443537	220.320602	4
222	3	9	inter_rest	n01443537	220.320602	4
225	3	10	cue	n03237416	244.592941	4
228	15	10	imagery	n03237416	244.592941	4
243	3	10	evaluation	n03237416	244.592941	4
246	3	10	inter_rest	n03237416	244.592941	4
249	3	11	cue	n03064758	268.620078	4
252	15	11	imagery	n03064758	268.620078	4
267	3	11	evaluation	n03064758	268.620078	4
270	3	11	inter_rest	n03064758	268.620078	4
273	3	12	cue	n02416519	292.547359	4
276	15	12	imagery	n02416519	292.547359	4
291	3	12	evaluation	n02416519	292.547359	4
294	3	12	inter_rest	n02416519	292.547359	4
297	3	13	cue	n02690373	0.000000	1
300	15	13	imagery	n02690373	0.000000	1
315	3	13	evaluation	n02690373	0.000000	1
318	3	13	inter_rest	n02690373	0.000000	1
321	3	14	cue	n03767745	341.250748	4
324	15	14	imagery	n03767745	341.250748	4
339	3	14	evaluation	n03767745	341.250748	4
342	3	14	inter_rest	n03767745	341.250748	4
345	3	15	cue	n04252077	0.000000	1
348	15	15	imagery	n04252077	0.000000	1
363	3	15	evaluation	n04252077	0.000000	1
366	3	15	inter_rest	n04252077	0.000000	1
369	3	16	cue	n01943899	388.802666	4
372	15	16	imagery	n01943899	388.802666	4
387	3	16	evaluation	n01943899	388.802666	4
390	3	16	inter_rest	n01943899	388.802666	4
393	3	17	cue	n03710193	0.000000	1
396	15	17	imagery	n03710193	0.000000	1
411	3	17	evaluation	n03710193	0.000000	1
414	3	17	inter_rest	n03710193	0.000000	1
417	3	18	cue	n01976957	0.000000	1
420	15	18	imagery	n01976957	0.000000	1
435	3	18	evaluation	n01976957	0.000000	1
438	3	18	inter_rest	n01976957	0.000000	1
441	3	19	cue	n02437971	0.000000	1
444	15	19	imagery	n02437971	0.000000	1
459	3	19	evaluation	n02437971	0.000000	1
462	3	19	inter_rest	n02437971	0.000000	1
465	3	20	cue	n02190790	0.000000	1
468	15	20	imagery	n02190790	0.000000	1
483	3	20	evaluation	n02190790	0.000000	1
486	3	20	inter_rest	n02190790	0.000000	1
489	3	21	cue	n03761084	0.000000	1
492	15	21	imagery	n03761084	0.000000	1
507	3	21	evaluation	n03761084	0.000000	1
510	3	21	inter_rest	n03761084	0.000000	1
513	3	22	cue	n01621127	0.000000	1
516	15	22	imagery	n01621127	0.000000	1
531	3	22	evaluation	n01621127	0.000000	1
534	3	22	inter_rest	n01621127	0.000000	1
537	3	23	cue	n03482252	0.000000	1
540	15	23	imagery	n03482252	0.000000	1
555	3	23	evaluation	n03482252	0.000000	1
558	3	23	inter_rest	n03482252	0.000000	1
561	3	24	cue	n02951358	580.966342	4
564	15	24	imagery	n02951358	580.966342	4
579	3	24	evaluation	n02951358	580.966342	4
582	3	24	inter_rest	n02951358	580.966342	4
585	3	25	cue	n02071294	0.000000	1
588	15	25	imagery	n02071294	0.000000	1
603	3	25	evaluation	n02071294	0.000000	1
606	3	25	inter_rest	n02071294	0.000000	1
609	3	26	cue	n03584254	0.000000	1
612	15	26	imagery	n03584254	0.000000	1
627	3	26	evaluation	n03584254	0.000000	1
630	3	26	inter_rest	n03584254	0.000000	1
633	6	27	rest	null	null	null
