onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	3761084	n03761084	38	52.630426	5.0
36	15	2	imagery	3761084	n03761084	38	52.630426	5.0
51	3	2	evaluation	3761084	n03761084	38	52.630426	5.0
54	3	2	inter_rest	3761084	n03761084	38	52.630426	5.0
57	3	3	cue	3626115	n03626115	35	76.588185	4.0
60	15	3	imagery	3626115	n03626115	35	76.588185	4.0
75	3	3	evaluation	3626115	n03626115	35	76.588185	4.0
78	3	3	inter_rest	3626115	n03626115	35	76.588185	4.0
81	3	4	cue	4533802	n04533802	48	100.331442	4.0
84	15	4	imagery	4533802	n04533802	48	100.331442	4.0
99	3	4	evaluation	4533802	n04533802	48	100.331442	4.0
102	3	4	inter_rest	4533802	n04533802	48	100.331442	4.0
105	3	5	cue	4554684	n04554684	49	124.575955	5.0
108	15	5	imagery	4554684	n04554684	49	124.575955	5.0
123	3	5	evaluation	4554684	n04554684	49	124.575955	5.0
126	3	5	inter_rest	4554684	n04554684	49	124.575955	5.0
129	3	6	cue	3941684	n03941684	40	148.268375	5.0
132	15	6	imagery	3941684	n03941684	40	148.268375	5.0
147	3	6	evaluation	3941684	n03941684	40	148.268375	5.0
150	3	6	inter_rest	3941684	n03941684	40	148.268375	5.0
153	3	7	cue	3455488	n03455488	31	172.796504	5.0
156	15	7	imagery	3455488	n03455488	31	172.796504	5.0
171	3	7	evaluation	3455488	n03455488	31	172.796504	5.0
174	3	7	inter_rest	3455488	n03455488	31	172.796504	5.0
177	3	8	cue	4297750	n04297750	45	196.507053	5.0
180	15	8	imagery	4297750	n04297750	45	196.507053	5.0
195	3	8	evaluation	4297750	n04297750	45	196.507053	5.0
198	3	8	inter_rest	4297750	n04297750	45	196.507053	5.0
201	3	9	cue	4572121	n04572121	50	220.514936	5.0
204	15	9	imagery	4572121	n04572121	50	220.514936	5.0
219	3	9	evaluation	4572121	n04572121	50	220.514936	5.0
222	3	9	inter_rest	4572121	n04572121	50	220.514936	5.0
225	3	10	cue	2437971	n02437971	15	243.977041	4.0
228	15	10	imagery	2437971	n02437971	15	243.977041	4.0
243	3	10	evaluation	2437971	n02437971	15	243.977041	4.0
246	3	10	inter_rest	2437971	n02437971	15	243.977041	4.0
249	3	11	cue	1858441	n01858441	5	268.168183	5.0
252	15	11	imagery	1858441	n01858441	5	268.168183	5.0
267	3	11	evaluation	1858441	n01858441	5	268.168183	5.0
270	3	11	inter_rest	1858441	n01858441	5	268.168183	5.0
273	3	12	cue	4252077	n04252077	43	292.514693	5.0
276	15	12	imagery	4252077	n04252077	43	292.514693	5.0
291	3	12	evaluation	4252077	n04252077	43	292.514693	5.0
294	3	12	inter_rest	4252077	n04252077	43	292.514693	5.0
297	3	13	cue	3710193	n03710193	36	316.421554	5.0
300	15	13	imagery	3710193	n03710193	36	316.421554	5.0
315	3	13	evaluation	3710193	n03710193	36	316.421554	5.0
318	3	13	inter_rest	3710193	n03710193	36	316.421554	5.0
321	3	14	cue	2274259	n02274259	12	340.317183	5.0
324	15	14	imagery	2274259	n02274259	12	340.317183	5.0
339	3	14	evaluation	2274259	n02274259	12	340.317183	5.0
342	3	14	inter_rest	2274259	n02274259	12	340.317183	5.0
345	3	15	cue	2950256	n02950256	21	364.458271	5.0
348	15	15	imagery	2950256	n02950256	21	364.458271	5.0
363	3	15	evaluation	2950256	n02950256	21	364.458271	5.0
366	3	15	inter_rest	2950256	n02950256	21	364.458271	5.0
369	3	16	cue	3064758	n03064758	23	388.353326	5.0
372	15	16	imagery	3064758	n03064758	23	388.353326	5.0
387	3	16	evaluation	3064758	n03064758	23	388.353326	5.0
390	3	16	inter_rest	3064758	n03064758	23	388.353326	5.0
393	3	17	cue	3482252	n03482252	32	412.294740	5.0
396	15	17	imagery	3482252	n03482252	32	412.294740	5.0
411	3	17	evaluation	3482252	n03482252	32	412.294740	5.0
414	3	17	inter_rest	3482252	n03482252	32	412.294740	5.0
417	3	18	cue	2824058	n02824058	18	436.305079	5.0
420	15	18	imagery	2824058	n02824058	18	436.305079	5.0
435	3	18	evaluation	2824058	n02824058	18	436.305079	5.0
