onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	2128385	n02128385	9	51.955014	5.0
36	15	2	imagery	2128385	n02128385	9	51.955014	5.0
51	3	2	evaluation	2128385	n02128385	9	51.955014	5.0
54	3	2	inter_rest	2128385	n02128385	9	51.955014	5.0
57	3	3	cue	2416519	n02416519	13	75.714601	5.0
60	15	3	imagery	2416519	n02416519	13	75.714601	5.0
75	3	3	evaluation	2416519	n02416519	13	75.714601	5.0
78	3	3	inter_rest	2416519	n02416519	13	75.714601	5.0
81	3	4	cue	2797295	n02797295	17	100.141626	5.0
84	15	4	imagery	2797295	n02797295	17	100.141626	5.0
99	3	4	evaluation	2797295	n02797295	17	100.141626	5.0
102	3	4	inter_rest	2797295	n02797295	17	100.141626	5.0
105	3	5	cue	4533802	n04533802	48	124.135310	5.0
108	15	5	imagery	4533802	n04533802	48	124.135310	5.0
123	3	5	evaluation	4533802	n04533802	48	124.135310	5.0
126	3	5	inter_rest	4533802	n04533802	48	124.135310	5.0
129	3	6	cue	2916179	n02916179	20	148.311688	4.0
132	15	6	imagery	2916179	n02916179	20	148.311688	4.0
147	3	6	evaluation	2916179	n02916179	20	148.311688	4.0
150	3	6	inter_rest	2916179	n02916179	20	148.311688	4.0
153	3	7	cue	3455488	n03455488	31	172.405127	4.0
156	15	7	imagery	3455488	n03455488	31	172.405127	4.0
171	3	7	evaluation	3455488	n03455488	31	172.405127	4.0
174	3	7	inter_rest	3455488	n03455488	31	172.405127	4.0
177	3	8	cue	3495258	n03495258	33	196.581796	5.0
180	15	8	imagery	3495258	n03495258	33	196.581796	5.0
195	3	8	evaluation	3495258	n03495258	33	196.581796	5.0
198	3	8	inter_rest	3495258	n03495258	33	196.581796	5.0
201	3	9	cue	4572121	n04572121	50	220.744336	5.0
204	15	9	imagery	4572121	n04572121	50	220.744336	5.0
219	3	9	evaluation	4572121	n04572121	50	220.744336	5.0
222	3	9	inter_rest	4572121	n04572121	50	220.744336	5.0
225	3	10	cue	1443537	n01443537	1	244.035663	5.0
228	15	10	imagery	1443537	n01443537	1	244.035663	5.0
243	3	10	evaluation	1443537	n01443537	1	244.035663	5.0
246	3	10	inter_rest	1443537	n01443537	1	244.035663	5.0
249	3	11	cue	1621127	n01621127	2	268.212148	5.0
252	15	11	imagery	1621127	n01621127	2	268.212148	5.0
267	3	11	evaluation	1621127	n01621127	2	268.212148	5.0
270	3	11	inter_rest	1621127	n01621127	2	268.212148	5.0
273	3	12	cue	1677366	n01677366	3	291.924136	5.0
276	15	12	imagery	1677366	n01677366	3	291.924136	5.0
291	3	12	evaluation	1677366	n01677366	3	291.924136	5.0
294	3	12	inter_rest	1677366	n01677366	3	291.924136	5.0
297	3	13	cue	2951358	n02951358	22	316.416002	3.0
300	15	13	imagery	2951358	n02951358	22	316.416002	3.0
315	3	13	evaluation	2951358	n02951358	22	316.416002	3.0
318	3	13	inter_rest	2951358	n02951358	22	316.416002	3.0
321	3	14	cue	3452741	n03452741	30	341.175373	4.0
324	15	14	imagery	3452741	n03452741	30	341.175373	4.0
339	3	14	evaluation	3452741	n03452741	30	341.175373	4.0
342	3	14	inter_rest	3452741	n03452741	30	341.175373	4.0
345	3	15	cue	1846331	n01846331	4	364.102866	5.0
348	15	15	imagery	1846331	n01846331	4	364.102866	5.0
363	3	15	evaluation	1846331	n01846331	4	364.102866	5.0
366	3	15	inter_rest	1846331	n01846331	4	364.102866	5.0
369	3	16	cue	4210120	n04210120	42	388.480484	4.0
372	15	16	imagery	4210120	n04210120	42	388.480484	4.0
387	3	16	evaluation	4210120	n04210120	42	388.480484	4.0
390	3	16	inter_rest	4210120	n04210120	42	388.480484	4.0
393	3	17	cue	4297750	n04297750	45	411.921574	5.0
396	15	17	imagery	4297750	n04297750	45	411.921574	5.0
