onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	n03941684	52.214349	5
36	15	2	imagery	n03941684	52.214349	5
51	3	2	evaluation	n03941684	52.214349	5
54	3	2	inter_rest	n03941684	52.214349	5
57	3	3	cue	n02882301	76.094141	5
60	15	3	imagery	n02882301	76.094141	5
75	3	3	evaluation	n02882301	76.094141	5
78	3	3	inter_rest	n02882301	76.094141	5
81	3	4	cue	n02139199	99.634246	4
84	15	4	imagery	n02139199	99.634246	4
99	3	4	evaluation	n02139199	99.634246	4
102	3	4	inter_rest	n02139199	99.634246	4
105	3	5	cue	n04507155	124.094263	5
108	15	5	imagery	n04507155	124.094263	5
123	3	5	evaluation	n04507155	124.094263	5
126	3	5	inter_rest	n04507155	124.094263	5
129	3	6	cue	n01443537	148.471872	5
132	15	6	imagery	n01443537	148.471872	5
147	3	6	evaluation	n01443537	148.471872	5
150	3	6	inter_rest	n01443537	148.471872	5
153	3	7	cue	n03379051	172.031800	5
156	15	7	imagery	n03379051	172.031800	5
171	3	7	evaluation	n03379051	172.031800	5
174	3	7	inter_rest	n03379051	172.031800	5
177	3	8	cue	n02128385	196.157740	5
180	15	8	imagery	n02128385	196.157740	5
195	3	8	evaluation	n02128385	196.157740	5
198	3	8	inter_rest	n02128385	196.157740	5
201	3	9	cue	n04252077	220.286723	4
204	15	9	imagery	n04252077	220.286723	4
219	3	9	evaluation	n04252077	220.286723	4
222	3	9	inter_rest	n04252077	220.286723	4
225	3	10	cue	n03122295	244.127548	5
228	15	10	imagery	n03122295	244.127548	5
243	3	10	evaluation	n03122295	244.127548	5
246	3	10	inter_rest	n03122295	244.127548	5
249	3	11	cue	n03482252	268.106540	5
252	15	11	imagery	n03482252	268.106540	5
267	3	11	evaluation	n03482252	268.106540	5
270	3	11	inter_rest	n03482252	268.106540	5
273	3	12	cue	n04254777	292.015449	4
276	15	12	imagery	n04254777	292.015449	4
291	3	12	evaluation	n04254777	292.015449	4
294	3	12	inter_rest	n04254777	292.015449	4
297	3	13	cue	n02274259	315.990940	3
300	15	13	imagery	n02274259	315.990940	3
315	3	13	evaluation	n02274259	315.990940	3
318	3	13	inter_rest	n02274259	315.990940	3
321	3	14	cue	n04533802	340.136117	5
324	15	14	imagery	n04533802	340.136117	5
339	3	14	evaluation	n04533802	340.136117	5
342	3	14	inter_rest	n04533802	340.136117	5
345	3	15	cue	n02824058	363.894829	4
348	15	15	imagery	n02824058	363.894829	4
363	3	15	evaluation	n02824058	363.894829	4
366	3	15	inter_rest	n02824058	363.894829	4
369	3	16	cue	n04554684	388.390271	5
372	15	16	imagery	n04554684	388.390271	5
387	3	16	evaluation	n04554684	388.390271	5
390	3	16	inter_rest	n04554684	388.390271	5
393	3	17	cue	n03124170	412.865785	5
396	15	17	imagery	n03124170	412.865785	5
411	3	17	evaluation	n03124170	412.865785	5
414	3	17	inter_rest	n03124170	412.865785	5
417	3	18	cue	n03345837	436.492430	5
420	15	18	imagery	n03345837	436.492430	5
435	3	18	evaluation	n03345837	436.492430	5
438	3	18	inter_rest	n03345837	436.492430	5
441	3	19	cue	n03767745	460.318847	4
444	15	19	imagery	n03767745	460.318847	4
459	3	19	evaluation	n03767745	460.318847	4
462	3	19	inter_rest	n03767745	460.318847	4
465	3	20	cue	n02190790	484.530769	4
468	15	20	imagery	n02190790	484.530769	4
483	3	20	evaluation	n02190790	484.530769	4
486	3	20	inter_rest	n02190790	484.530769	4
489	3	21	cue	n02071294	508.437976	3
492	15	21	imagery	n02071294	508.437976	3
507	3	21	evaluation	n02071294	508.437976	3
510	3	21	inter_rest	n02071294	508.437976	3
513	3	22	cue	n03495258	532.100886	5
516	15	22	imagery	n03495258	532.100886	5
531	3	22	evaluation	n03495258	532.100886	5
534	3	22	inter_rest	n03495258	532.100886	5
537	3	23	cue	n01677366	556.226483	3
540	15	23	imagery	n01677366	556.226483	3
555	3	23	evaluation	n01677366	556.226483	3
558	3	23	inter_rest	n01677366	556.226483	3
561	3	24	cue	n04387400	580.367846	5
564	15	24	imagery	n04387400	580.367846	5
579	3	24	evaluation	n04387400	580.367846	5
582	3	24	inter_rest	n04387400	580.367846	5
585	3	25	cue	n01976957	604.128351	5
588	15	25	imagery	n01976957	604.128351	5
603	3	25	evaluation	n01976957	604.128351	5
606	3	25	inter_rest	n01976957	604.128351	5
609	3	26	cue	n02916179	628.055066	4
612	15	26	imagery	n02916179	628.055066	4
627	3	26	evaluation	n02916179	628.055066	4
630	3	26	inter_rest	n02916179	628.055066	4
633	6	27	rest	n/a	n/a	n/a
