onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	n03124170	51.960644	4
36	15	2	imagery	n03124170	51.960644	4
51	3	2	evaluation	n03124170	51.960644	4
54	3	2	inter_rest	n03124170	51.960644	4
57	3	3	cue	n02690373	76.087567	5
60	15	3	imagery	n02690373	76.087567	5
75	3	3	evaluation	n02690373	76.087567	5
78	3	3	inter_rest	n02690373	76.087567	5
81	3	4	cue	n03941684	100.515800	5
84	15	4	imagery	n03941684	100.515800	5
99	3	4	evaluation	n03941684	100.515800	5
102	3	4	inter_rest	n03941684	100.515800	5
105	3	5	cue	n02139199	124.973346	4
108	15	5	imagery	n02139199	124.973346	4
123	3	5	evaluation	n02139199	124.973346	4
126	3	5	inter_rest	n02139199	124.973346	4
129	3	6	cue	n02950256	148.017474	5
132	15	6	imagery	n02950256	148.017474	5
147	3	6	evaluation	n02950256	148.017474	5
150	3	6	inter_rest	n02950256	148.017474	5
153	3	7	cue	n03954393	172.412315	5
156	15	7	imagery	n03954393	172.412315	5
171	3	7	evaluation	n03954393	172.412315	5
174	3	7	inter_rest	n03954393	172.412315	5
177	3	8	cue	n04254777	196.286994	5
180	15	8	imagery	n04254777	196.286994	5
195	3	8	evaluation	n04254777	196.286994	5
198	3	8	inter_rest	n04254777	196.286994	5
201	3	9	cue	n02071294	219.880203	3
204	15	9	imagery	n02071294	219.880203	3
219	3	9	evaluation	n02071294	219.880203	3
222	3	9	inter_rest	n02071294	219.880203	3
225	3	10	cue	n03716966	244.276052	5
228	15	10	imagery	n03716966	244.276052	5
243	3	10	evaluation	n03716966	244.276052	5
246	3	10	inter_rest	n03716966	244.276052	5
249	3	11	cue	n03767745	268.784586	5
252	15	11	imagery	n03767745	268.784586	5
267	3	11	evaluation	n03767745	268.784586	5
270	3	11	inter_rest	n03767745	268.784586	5
273	3	12	cue	n01858441	292.346180	4
276	15	12	imagery	n01858441	292.346180	4
291	3	12	evaluation	n01858441	292.346180	4
294	3	12	inter_rest	n01858441	292.346180	4
297	3	13	cue	n01976957	316.403165	5
300	15	13	imagery	n01976957	316.403165	5
315	3	13	evaluation	n01976957	316.403165	5
318	3	13	inter_rest	n01976957	316.403165	5
321	3	14	cue	n04554684	340.847868	4
324	15	14	imagery	n04554684	340.847868	4
339	3	14	evaluation	n04554684	340.847868	4
342	3	14	inter_rest	n04554684	340.847868	4
345	3	15	cue	n03626115	364.173265	4
348	15	15	imagery	n03626115	364.173265	4
363	3	15	evaluation	n03626115	364.173265	4
366	3	15	inter_rest	n03626115	364.173265	4
369	3	16	cue	n02274259	388.316673	5
372	15	16	imagery	n02274259	388.316673	5
387	3	16	evaluation	n02274259	388.316673	5
390	3	16	inter_rest	n02274259	388.316673	5
393	3	17	cue	n03710193	412.159934	5
396	15	17	imagery	n03710193	412.159934	5
411	3	17	evaluation	n03710193	412.159934	5
414	3	17	inter_rest	n03710193	412.159934	5
417	3	18	cue	n02190790	0.000000	1
420	15	18	imagery	n02190790	0.000000	1
435	3	18	evaluation	n02190790	0.000000	1
438	3	18	inter_rest	n02190790	0.000000	1
441	3	19	cue	n01943899	460.346601	5
444	15	19	imagery	n01943899	460.346601	5
459	3	19	evaluation	n01943899	460.346601	5
462	3	19	inter_rest	n01943899	460.346601	5
465	3	20	cue	n04387400	483.974875	4
468	15	20	imagery	n04387400	483.974875	4
483	3	20	evaluation	n04387400	483.974875	4
486	3	20	inter_rest	n04387400	483.974875	4
489	3	21	cue	n02882301	508.600189	4
492	15	21	imagery	n02882301	508.600189	4
507	3	21	evaluation	n02882301	508.600189	4
510	3	21	inter_rest	n02882301	508.600189	4
513	3	22	cue	n03272010	532.394809	3
516	15	22	imagery	n03272010	532.394809	3
531	3	22	evaluation	n03272010	532.394809	3
534	3	22	inter_rest	n03272010	532.394809	3
537	3	23	cue	n03761084	556.487955	3
540	15	23	imagery	n03761084	556.487955	3
555	3	23	evaluation	n03761084	556.487955	3
558	3	23	inter_rest	n03761084	556.487955	3
561	3	24	cue	n03345837	580.213423	5
564	15	24	imagery	n03345837	580.213423	5
579	3	24	evaluation	n03345837	580.213423	5
582	3	24	inter_rest	n03345837	580.213423	5
585	3	25	cue	n03064758	605.040109	2
588	15	25	imagery	n03064758	605.040109	2
603	3	25	evaluation	n03064758	605.040109	2
606	3	25	inter_rest	n03064758	605.040109	2
609	3	26	cue	n03584254	628.016775	5
612	15	26	imagery	n03584254	628.016775	5
627	3	26	evaluation	n03584254	628.016775	5
630	3	26	inter_rest	n03584254	628.016775	5
633	6	27	rest	n/a	n/a	n/a
