onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n04210120	51.935341	5
36	15	2	imagery	n04210120	51.935341	5
51	3	2	evaluation	n04210120	51.935341	5
54	3	2	inter_rest	n04210120	51.935341	5
57	3	3	cue	n03584254	76.276367	5
60	15	3	imagery	n03584254	76.276367	5
75	3	3	evaluation	n03584254	76.276367	5
78	3	3	inter_rest	n03584254	76.276367	5
81	3	4	cue	n03064758	100.371612	4
84	15	4	imagery	n03064758	100.371612	4
99	3	4	evaluation	n03064758	100.371612	4
102	3	4	inter_rest	n03064758	100.371612	4
105	3	5	cue	n03124170	124.212883	5
108	15	5	imagery	n03124170	124.212883	5
123	3	5	evaluation	n03124170	124.212883	5
126	3	5	inter_rest	n03124170	124.212883	5
129	3	6	cue	n02139199	148.173178	5
132	15	6	imagery	n02139199	148.173178	5
147	3	6	evaluation	n02139199	148.173178	5
150	3	6	inter_rest	n02139199	148.173178	5
153	3	7	cue	n03379051	172.518007	5
156	15	7	imagery	n03379051	172.518007	5
171	3	7	evaluation	n03379051	172.518007	5
174	3	7	inter_rest	n03379051	172.518007	5
177	3	8	cue	n02690373	196.028720	5
180	15	8	imagery	n02690373	196.028720	5
195	3	8	evaluation	n02690373	196.028720	5
198	3	8	inter_rest	n02690373	196.028720	5
201	3	9	cue	n02416519	220.252902	4
204	15	9	imagery	n02416519	220.252902	4
219	3	9	evaluation	n02416519	220.252902	4
222	3	9	inter_rest	n02416519	220.252902	4
225	3	10	cue	n04572121	244.713058	4
228	15	10	imagery	n04572121	244.713058	4
243	3	10	evaluation	n04572121	244.713058	4
246	3	10	inter_rest	n04572121	244.713058	4
249	3	11	cue	n03941684	268.472940	5
252	15	11	imagery	n03941684	268.472940	5
267	3	11	evaluation	n03941684	268.472940	5
270	3	11	inter_rest	n03941684	268.472940	5
273	3	12	cue	n03495258	292.532990	4
276	15	12	imagery	n03495258	292.532990	4
291	3	12	evaluation	n03495258	292.532990	4
294	3	12	inter_rest	n03495258	292.532990	4
297	3	13	cue	n03122295	316.243050	4
300	15	13	imagery	n03122295	316.243050	4
315	3	13	evaluation	n03122295	316.243050	4
318	3	13	inter_rest	n03122295	316.243050	4
321	3	14	cue	n02951358	340.104256	5
324	15	14	imagery	n02951358	340.104256	5
339	3	14	evaluation	n02951358	340.104256	5
342	3	14	inter_rest	n02951358	340.104256	5
345	3	15	cue	n03761084	363.962971	5
348	15	15	imagery	n03761084	363.962971	5
363	3	15	evaluation	n03761084	363.962971	5
366	3	15	inter_rest	n03761084	363.962971	5
369	3	16	cue	n02128385	388.756417	4
372	15	16	imagery	n02128385	388.756417	4
387	3	16	evaluation	n02128385	388.756417	4
390	3	16	inter_rest	n02128385	388.756417	4
393	3	17	cue	n01621127	0.000000	1
396	15	17	imagery	n01621127	0.000000	1
411	3	17	evaluation	n01621127	0.000000	1
414	3	17	inter_rest	n01621127	0.000000	1
417	3	18	cue	n01677366	436.794870	4
420	15	18	imagery	n01677366	436.794870	4
435	3	18	evaluation	n01677366	436.794870	4
438	3	18	inter_rest	n01677366	436.794870	4
441	3	19	cue	n04387400	460.019605	5
444	15	19	imagery	n04387400	460.019605	5
459	3	19	evaluation	n04387400	460.019605	5
462	3	19	inter_rest	n04387400	460.019605	5
465	3	20	cue	n02797295	484.663286	5
468	15	20	imagery	n02797295	484.663286	5
483	3	20	evaluation	n02797295	484.663286	5
486	3	20	inter_rest	n02797295	484.663286	5
489	3	21	cue	n03272010	508.140223	3
492	15	21	imagery	n03272010	508.140223	3
507	3	21	evaluation	n03272010	508.140223	3
510	3	21	inter_rest	n03272010	508.140223	3
513	3	22	cue	n03452741	532.534858	5
516	15	22	imagery	n03452741	532.534858	5
531	3	22	evaluation	n03452741	532.534858	5
534	3	22	inter_rest	n03452741	532.534858	5
537	3	23	cue	n02437971	556.195423	5
540	15	23	imagery	n02437971	556.195423	5
555	3	23	evaluation	n02437971	556.195423	5
558	3	23	inter_rest	n02437971	556.195423	5
561	3	24	cue	n03710193	580.471642	4
564	15	24	imagery	n03710193	580.471642	4
579	3	24	evaluation	n03710193	580.471642	4
582	3	24	inter_rest	n03710193	580.471642	4
585	3	25	cue	n02916179	604.196260	4
588	15	25	imagery	n02916179	604.196260	4
603	3	25	evaluation	n02916179	604.196260	4
606	3	25	inter_rest	n02916179	604.196260	4
609	3	26	cue	n02274259	628.607886	4
612	15	26	imagery	n02274259	628.607886	4
627	3	26	evaluation	n02274259	628.607886	4
630	3	26	inter_rest	n02274259	628.607886	4
633	6	27	rest	null	null	null
