onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	3452741	n03452741	30	52.256192	4.0
36	15	2	imagery	3452741	n03452741	30	52.256192	4.0
51	3	2	evaluation	3452741	n03452741	30	52.256192	4.0
54	3	2	inter_rest	3452741	n03452741	30	52.256192	4.0
57	3	3	cue	2950256	n02950256	21	76.097324	5.0
60	15	3	imagery	2950256	n02950256	21	76.097324	5.0
75	3	3	evaluation	2950256	n02950256	21	76.097324	5.0
78	3	3	inter_rest	2950256	n02950256	21	76.097324	5.0
81	3	4	cue	3122295	n03122295	24	100.375693	4.0
84	15	4	imagery	3122295	n03122295	24	100.375693	4.0
99	3	4	evaluation	3122295	n03122295	24	100.375693	4.0
102	3	4	inter_rest	3122295	n03122295	24	100.375693	4.0
105	3	5	cue	3954393	n03954393	41	124.200861	5.0
108	15	5	imagery	3954393	n03954393	41	124.200861	5.0
123	3	5	evaluation	3954393	n03954393	41	124.200861	5.0
126	3	5	inter_rest	3954393	n03954393	41	124.200861	5.0
129	3	6	cue	3237416	n03237416	26	148.160514	3.0
132	15	6	imagery	3237416	n03237416	26	148.160514	3.0
147	3	6	evaluation	3237416	n03237416	26	148.160514	3.0
150	3	6	inter_rest	3237416	n03237416	26	148.160514	3.0
153	3	7	cue	4572121	n04572121	50	172.472262	5.0
156	15	7	imagery	4572121	n04572121	50	172.472262	5.0
171	3	7	evaluation	4572121	n04572121	50	172.472262	5.0
174	3	7	inter_rest	4572121	n04572121	50	172.472262	5.0
177	3	8	cue	4533802	n04533802	48	196.483574	3.0
180	15	8	imagery	4533802	n04533802	48	196.483574	3.0
195	3	8	evaluation	4533802	n04533802	48	196.483574	3.0
198	3	8	inter_rest	4533802	n04533802	48	196.483574	3.0
201	3	9	cue	2071294	n02071294	8	220.257661	5.0
204	15	9	imagery	2071294	n02071294	8	220.257661	5.0
219	3	9	evaluation	2071294	n02071294	8	220.257661	5.0
222	3	9	inter_rest	2071294	n02071294	8	220.257661	5.0
225	3	10	cue	2882301	n02882301	19	244.550858	5.0
228	15	10	imagery	2882301	n02882301	19	244.550858	5.0
243	3	10	evaluation	2882301	n02882301	19	244.550858	5.0
246	3	10	inter_rest	2882301	n02882301	19	244.550858	5.0
249	3	11	cue	4254777	n04254777	44	268.660969	4.0
252	15	11	imagery	4254777	n04254777	44	268.660969	4.0
267	3	11	evaluation	4254777	n04254777	44	268.660969	4.0
270	3	11	inter_rest	4254777	n04254777	44	268.660969	4.0
273	3	12	cue	4507155	n04507155	47	292.254828	5.0
276	15	12	imagery	4507155	n04507155	47	292.254828	5.0
291	3	12	evaluation	4507155	n04507155	47	292.254828	5.0
294	3	12	inter_rest	4507155	n04507155	47	292.254828	5.0
297	3	13	cue	3345837	n03345837	28	316.064452	4.0
300	15	13	imagery	3345837	n03345837	28	316.064452	4.0
315	3	13	evaluation	3345837	n03345837	28	316.064452	4.0
318	3	13	inter_rest	3345837	n03345837	28	316.064452	4.0
321	3	14	cue	2139199	n02139199	10	340.475643	3.0
324	15	14	imagery	2139199	n02139199	10	340.475643	3.0
339	3	14	evaluation	2139199	n02139199	10	340.475643	3.0
342	3	14	inter_rest	2139199	n02139199	10	340.475643	3.0
345	3	15	cue	4387400	n04387400	46	364.536070	4.0
348	15	15	imagery	4387400	n04387400	46	364.536070	4.0
363	3	15	evaluation	4387400	n04387400	46	364.536070	4.0
366	3	15	inter_rest	4387400	n04387400	46	364.536070	4.0
369	3	16	cue	3482252	n03482252	32	388.510916	4.0
372	15	16	imagery	3482252	n03482252	32	388.510916	4.0
387	3	16	evaluation	3482252	n03482252	32	388.510916	4.0
390	3	16	inter_rest	3482252	n03482252	32	388.510916	4.0
393	3	17	cue	4297750	n04297750	45	412.704974	4.0
396	15	17	imagery	4297750	n04297750	45	412.704974	4.0
411	3	17	evaluation	4297750	n04297750	45	412.704974	4.0
414	3	17	inter_rest	4297750	n04297750	45	412.704974	4.0
417	3	18	cue	2916179	n02916179	20	436.547563	5.0
420	15	18	imagery	2916179	n02916179	20	436.547563	5.0
435	3	18	evaluation	2916179	n02916179	20	436.547563	5.0
438	3	18	inter_rest	2916179	n02916179	20	436.547563	5.0
441	3	19	cue	3710193	n03710193	36	460.740850	3.0
444	15	19	imagery	3710193	n03710193	36	460.740850	3.0
459	3	19	evaluation	3710193	n03710193	36	460.740850	3.0
462	3	19	inter_rest	3710193	n03710193	36	460.740850	3.0
465	3	20	cue	3584254	n03584254	34	484.350716	5.0
468	15	20	imagery	3584254	n03584254	34	484.350716	5.0
483	3	20	evaluation	3584254	n03584254	34	484.350716	5.0
486	3	20	inter_rest	3584254	n03584254	34	484.350716	5.0
489	3	21	cue	3626115	n03626115	35	508.410921	4.0
492	15	21	imagery	3626115	n03626115	35	508.410921	4.0
507	3	21	evaluation	3626115	n03626115	35	508.410921	4.0
510	3	21	inter_rest	3626115	n03626115	35	508.410921	4.0
513	3	22	cue	2951358	n02951358	22	532.755740	4.0
516	15	22	imagery	2951358	n02951358	22	532.755740	4.0
531	3	22	evaluation	2951358	n02951358	22	532.755740	4.0
534	3	22	inter_rest	2951358	n02951358	22	532.755740	4.0
537	3	23	cue	3716966	n03716966	37	556.114572	4.0
540	15	23	imagery	3716966	n03716966	37	556.114572	4.0
555	3	23	evaluation	3716966	n03716966	37	556.114572	4.0
558	3	23	inter_rest	3716966	n03716966	37	556.114572	4.0
561	3	24	cue	3767745	n03767745	39	580.474531	3.0
564	15	24	imagery	3767745	n03767745	39	580.474531	3.0
579	3	24	evaluation	3767745	n03767745	39	580.474531	3.0
582	3	24	inter_rest	3767745	n03767745	39	580.474531	3.0
585	3	25	cue	4252077	n04252077	43	604.368798	5.0
588	15	25	imagery	4252077	n04252077	43	604.368798	5.0
603	3	25	evaluation	4252077	n04252077	43	604.368798	5.0
606	3	25	inter_rest	4252077	n04252077	43	604.368798	5.0
609	3	26	cue	2824058	n02824058	18	628.527636	4.0
612	15	26	imagery	2824058	n02824058	18	628.527636	4.0
627	3	26	evaluation	2824058	n02824058	18	628.527636	4.0
630	3	26	inter_rest	2824058	n02824058	18	628.527636	4.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
