onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a
33	3	2	cue	2071294	8	54.617293	3.0
36	15	2	imagery	2071294	8	54.617293	3.0
51	3	2	evaluation	2071294	8	54.617293	3.0
54	3	2	inter_rest	2071294	8	54.617293	3.0
57	3	3	cue	3767745	39	76.777294	4.0
60	15	3	imagery	3767745	39	76.777294	4.0
75	3	3	evaluation	3767745	39	76.777294	4.0
78	3	3	inter_rest	3767745	39	76.777294	4.0
81	3	4	cue	4387400	46	101.038092	3.0
84	15	4	imagery	4387400	46	101.038092	3.0
99	3	4	evaluation	4387400	46	101.038092	3.0
102	3	4	inter_rest	4387400	46	101.038092	3.0
105	3	5	cue	2190790	11	126.466482	3.0
108	15	5	imagery	2190790	11	126.466482	3.0
123	3	5	evaluation	2190790	11	126.466482	3.0
126	3	5	inter_rest	2190790	11	126.466482	3.0
129	3	6	cue	3710193	36	149.241977	4.0
132	15	6	imagery	3710193	36	149.241977	4.0
147	3	6	evaluation	3710193	36	149.241977	4.0
150	3	6	inter_rest	3710193	36	149.241977	4.0
153	3	7	cue	2824058	18	173.884035	4.0
156	15	7	imagery	2824058	18	173.884035	4.0
171	3	7	evaluation	2824058	18	173.884035	4.0
174	3	7	inter_rest	2824058	18	173.884035	4.0
177	3	8	cue	2916179	20	196.994322	4.0
180	15	8	imagery	2916179	20	196.994322	4.0
195	3	8	evaluation	2916179	20	196.994322	4.0
198	3	8	inter_rest	2916179	20	196.994322	4.0
201	3	9	cue	4210120	42	222.321120	3.0
204	15	9	imagery	4210120	42	222.321120	3.0
219	3	9	evaluation	4210120	42	222.321120	3.0
222	3	9	inter_rest	4210120	42	222.321120	3.0
225	3	10	cue	1858441	5	245.112885	3.0
228	15	10	imagery	1858441	5	245.112885	3.0
243	3	10	evaluation	1858441	5	245.112885	3.0
246	3	10	inter_rest	1858441	5	245.112885	3.0
249	3	11	cue	1621127	2	268.422267	4.0
252	15	11	imagery	1621127	2	268.422267	4.0
267	3	11	evaluation	1621127	2	268.422267	4.0
270	3	11	inter_rest	1621127	2	268.422267	4.0
273	3	12	cue	3626115	35	293.600862	4.0
276	15	12	imagery	3626115	35	293.600862	4.0
291	3	12	evaluation	3626115	35	293.600862	4.0
294	3	12	inter_rest	3626115	35	293.600862	4.0
297	3	13	cue	4254777	44	317.092454	4.0
300	15	13	imagery	4254777	44	317.092454	4.0
315	3	13	evaluation	4254777	44	317.092454	4.0
318	3	13	inter_rest	4254777	44	317.092454	4.0
321	3	14	cue	3584254	34	341.787884	3.0
324	15	14	imagery	3584254	34	341.787884	3.0
339	3	14	evaluation	3584254	34	341.787884	3.0
342	3	14	inter_rest	3584254	34	341.787884	3.0
345	3	15	cue	2274259	12	364.745712	4.0
348	15	15	imagery	2274259	12	364.745712	4.0
363	3	15	evaluation	2274259	12	364.745712	4.0
366	3	15	inter_rest	2274259	12	364.745712	4.0
369	3	16	cue	3345837	28	389.005963	4.0
372	15	16	imagery	3345837	28	389.005963	4.0
387	3	16	evaluation	3345837	28	389.005963	4.0
390	3	16	inter_rest	3345837	28	389.005963	4.0
393	3	17	cue	4252077	43	413.468926	3.0
396	15	17	imagery	4252077	43	413.468926	3.0
411	3	17	evaluation	4252077	43	413.468926	3.0
414	3	17	inter_rest	4252077	43	413.468926	3.0
417	3	18	cue	3941684	40	437.476077	3.0
420	15	18	imagery	3941684	40	437.476077	3.0
435	3	18	evaluation	3941684	40	437.476077	3.0
438	3	18	inter_rest	3941684	40	437.476077	3.0
441	3	19	cue	3954393	41	460.703547	3.0
444	15	19	imagery	3954393	41	460.703547	3.0
459	3	19	evaluation	3954393	41	460.703547	3.0
462	3	19	inter_rest	3954393	41	460.703547	3.0
465	3	20	cue	3272010	27	484.845666	3.0
468	15	20	imagery	3272010	27	484.845666	3.0
483	3	20	evaluation	3272010	27	484.845666	3.0
486	3	20	inter_rest	3272010	27	484.845666	3.0
489	3	21	cue	1976957	7	509.406061	4.0
492	15	21	imagery	1976957	7	509.406061	4.0
507	3	21	evaluation	1976957	7	509.406061	4.0
510	3	21	inter_rest	1976957	7	509.406061	4.0
513	3	22	cue	2128385	9	533.165863	4.0
516	15	22	imagery	2128385	9	533.165863	4.0
531	3	22	evaluation	2128385	9	533.165863	4.0
534	3	22	inter_rest	2128385	9	533.165863	4.0
537	3	23	cue	1846331	4	557.161939	4.0
540	15	23	imagery	1846331	4	557.161939	4.0
555	3	23	evaluation	1846331	4	557.161939	4.0
558	3	23	inter_rest	1846331	4	557.161939	4.0
561	3	24	cue	1677366	3	n/a	1.0
564	15	24	imagery	1677366	3	n/a	1.0
579	3	24	evaluation	1677366	3	n/a	1.0
582	3	24	inter_rest	1677366	3	n/a	1.0
585	3	25	cue	3237416	26	605.464564	3.0
588	15	25	imagery	3237416	26	605.464564	3.0
603	3	25	evaluation	3237416	26	605.464564	3.0
606	3	25	inter_rest	3237416	26	605.464564	3.0
609	3	26	cue	3124170	25	628.924351	4.0
612	15	26	imagery	3124170	25	628.924351	4.0
627	3	26	evaluation	3124170	25	628.924351	4.0
630	3	26	inter_rest	3124170	25	628.924351	4.0
633	6	27	rest	n/a	n/a	n/a	n/a
