onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n03122295	52.583442	4
36	15	2	imagery	n03122295	52.583442	4
51	3	2	evaluation	n03122295	52.583442	4
54	3	2	inter_rest	n03122295	52.583442	4
57	3	3	cue	n04554684	76.293540	4
60	15	3	imagery	n04554684	76.293540	4
75	3	3	evaluation	n04554684	76.293540	4
78	3	3	inter_rest	n04554684	76.293540	4
81	3	4	cue	n01621127	100.570908	3
84	15	4	imagery	n01621127	100.570908	3
99	3	4	evaluation	n01621127	100.570908	3
102	3	4	inter_rest	n01621127	100.570908	3
105	3	5	cue	n03237416	124.997265	4
108	15	5	imagery	n03237416	124.997265	4
123	3	5	evaluation	n03237416	124.997265	4
126	3	5	inter_rest	n03237416	124.997265	4
129	3	6	cue	n02690373	0.000000	1
132	15	6	imagery	n02690373	0.000000	1
147	3	6	evaluation	n02690373	0.000000	1
150	3	6	inter_rest	n02690373	0.000000	1
153	3	7	cue	n02128385	173.235219	4
156	15	7	imagery	n02128385	173.235219	4
171	3	7	evaluation	n02128385	173.235219	4
174	3	7	inter_rest	n02128385	173.235219	4
177	3	8	cue	n03941684	196.827378	3
180	15	8	imagery	n03941684	196.827378	3
195	3	8	evaluation	n03941684	196.827378	3
198	3	8	inter_rest	n03941684	196.827378	3
201	3	9	cue	n03954393	0.000000	1
204	15	9	imagery	n03954393	0.000000	1
219	3	9	evaluation	n03954393	0.000000	1
222	3	9	inter_rest	n03954393	0.000000	1
225	3	10	cue	n04533802	245.848003	4
228	15	10	imagery	n04533802	245.848003	4
243	3	10	evaluation	n04533802	245.848003	4
246	3	10	inter_rest	n04533802	245.848003	4
249	3	11	cue	n02950256	269.342112	3
252	15	11	imagery	n02950256	269.342112	3
267	3	11	evaluation	n02950256	269.342112	3
270	3	11	inter_rest	n02950256	269.342112	3
273	3	12	cue	n02797295	0.000000	1
276	15	12	imagery	n02797295	0.000000	1
291	3	12	evaluation	n02797295	0.000000	1
294	3	12	inter_rest	n02797295	0.000000	1
297	3	13	cue	n01976957	316.960458	4
300	15	13	imagery	n01976957	316.960458	4
315	3	13	evaluation	n01976957	316.960458	4
318	3	13	inter_rest	n01976957	316.960458	4
321	3	14	cue	n02824058	340.770359	4
324	15	14	imagery	n02824058	340.770359	4
339	3	14	evaluation	n02824058	340.770359	4
342	3	14	inter_rest	n02824058	340.770359	4
345	3	15	cue	n03452741	364.997859	3
348	15	15	imagery	n03452741	364.997859	3
363	3	15	evaluation	n03452741	364.997859	3
366	3	15	inter_rest	n03452741	364.997859	3
369	3	16	cue	n02916179	388.860763	4
372	15	16	imagery	n02916179	388.860763	4
387	3	16	evaluation	n02916179	388.860763	4
390	3	16	inter_rest	n02916179	388.860763	4
393	3	17	cue	n01943899	412.701002	4
396	15	17	imagery	n01943899	412.701002	4
411	3	17	evaluation	n01943899	412.701002	4
414	3	17	inter_rest	n01943899	412.701002	4
417	3	18	cue	n02139199	437.178809	4
420	15	18	imagery	n02139199	437.178809	4
435	3	18	evaluation	n02139199	437.178809	4
438	3	18	inter_rest	n02139199	437.178809	4
441	3	19	cue	n03379051	461.204333	3
444	15	19	imagery	n03379051	461.204333	3
459	3	19	evaluation	n03379051	461.204333	3
462	3	19	inter_rest	n03379051	461.204333	3
465	3	20	cue	n04210120	485.047222	4
468	15	20	imagery	n04210120	485.047222	4
483	3	20	evaluation	n04210120	485.047222	4
486	3	20	inter_rest	n04210120	485.047222	4
489	3	21	cue	n03710193	508.743275	4
492	15	21	imagery	n03710193	508.743275	4
507	3	21	evaluation	n03710193	508.743275	4
510	3	21	inter_rest	n03710193	508.743275	4
513	3	22	cue	n04254777	534.384500	3
516	15	22	imagery	n04254777	534.384500	3
531	3	22	evaluation	n04254777	534.384500	3
534	3	22	inter_rest	n04254777	534.384500	3
537	3	23	cue	n02437971	557.627934	3
540	15	23	imagery	n02437971	557.627934	3
555	3	23	evaluation	n02437971	557.627934	3
558	3	23	inter_rest	n02437971	557.627934	3
561	3	24	cue	n04252077	580.770359	3
564	15	24	imagery	n04252077	580.770359	3
579	3	24	evaluation	n04252077	580.770359	3
582	3	24	inter_rest	n04252077	580.770359	3
585	3	25	cue	n03345837	605.950655	4
588	15	25	imagery	n03345837	605.950655	4
603	3	25	evaluation	n03345837	605.950655	4
606	3	25	inter_rest	n03345837	605.950655	4
609	3	26	cue	n01443537	629.258847	3
612	15	26	imagery	n01443537	629.258847	3
627	3	26	evaluation	n01443537	629.258847	3
630	3	26	inter_rest	n01443537	629.258847	3
633	6	27	rest	null	null	null
