onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n02437136	52.649569	4
36	15	2	imagery	n02437136	52.649569	4
51	3	2	evaluation	n02437136	52.649569	4
54	3	2	inter_rest	n02437136	52.649569	4
57	3	3	cue	n03482252	76.406324	4
60	15	3	imagery	n03482252	76.406324	4
75	3	3	evaluation	n03482252	76.406324	4
78	3	3	inter_rest	n03482252	76.406324	4
81	3	4	cue	n02437971	100.499566	4
84	15	4	imagery	n02437971	100.499566	4
99	3	4	evaluation	n02437971	100.499566	4
102	3	4	inter_rest	n02437971	100.499566	4
105	3	5	cue	n04252077	124.676207	4
108	15	5	imagery	n04252077	124.676207	4
123	3	5	evaluation	n04252077	124.676207	4
126	3	5	inter_rest	n04252077	124.676207	4
129	3	6	cue	n02416519	148.439619	4
132	15	6	imagery	n02416519	148.439619	4
147	3	6	evaluation	n02416519	148.439619	4
150	3	6	inter_rest	n02416519	148.439619	4
153	3	7	cue	n03124170	173.065443	3
156	15	7	imagery	n03124170	173.065443	3
171	3	7	evaluation	n03124170	173.065443	3
174	3	7	inter_rest	n03124170	173.065443	3
177	3	8	cue	n03626115	196.440062	4
180	15	8	imagery	n03626115	196.440062	4
195	3	8	evaluation	n03626115	196.440062	4
198	3	8	inter_rest	n03626115	196.440062	4
201	3	9	cue	n03379051	220.784103	3
204	15	9	imagery	n03379051	220.784103	3
219	3	9	evaluation	n03379051	220.784103	3
222	3	9	inter_rest	n03379051	220.784103	3
225	3	10	cue	n01443537	244.276393	4
228	15	10	imagery	n01443537	244.276393	4
243	3	10	evaluation	n01443537	244.276393	4
246	3	10	inter_rest	n01443537	244.276393	4
249	3	11	cue	n02690373	268.753398	4
252	15	11	imagery	n02690373	268.753398	4
267	3	11	evaluation	n02690373	268.753398	4
270	3	11	inter_rest	n02690373	268.753398	4
273	3	12	cue	n04533802	292.262708	4
276	15	12	imagery	n04533802	292.262708	4
291	3	12	evaluation	n04533802	292.262708	4
294	3	12	inter_rest	n04533802	292.262708	4
297	3	13	cue	n02274259	316.373120	4
300	15	13	imagery	n02274259	316.373120	4
315	3	13	evaluation	n02274259	316.373120	4
318	3	13	inter_rest	n02274259	316.373120	4
321	3	14	cue	n04254777	340.666091	4
324	15	14	imagery	n04254777	340.666091	4
339	3	14	evaluation	n04254777	340.666091	4
342	3	14	inter_rest	n04254777	340.666091	4
345	3	15	cue	n02916179	365.042909	4
348	15	15	imagery	n02916179	365.042909	4
363	3	15	evaluation	n02916179	365.042909	4
366	3	15	inter_rest	n02916179	365.042909	4
369	3	16	cue	n02824058	388.753284	4
372	15	16	imagery	n02824058	388.753284	4
387	3	16	evaluation	n02824058	388.753284	4
390	3	16	inter_rest	n02824058	388.753284	4
393	3	17	cue	n03237416	412.247703	4
396	15	17	imagery	n03237416	412.247703	4
411	3	17	evaluation	n03237416	412.247703	4
414	3	17	inter_rest	n03237416	412.247703	4
417	3	18	cue	n02139199	436.725268	4
420	15	18	imagery	n02139199	436.725268	4
435	3	18	evaluation	n02139199	436.725268	4
438	3	18	inter_rest	n02139199	436.725268	4
441	3	19	cue	n03761084	460.582857	4
444	15	19	imagery	n03761084	460.582857	4
459	3	19	evaluation	n03761084	460.582857	4
462	3	19	inter_rest	n03761084	460.582857	4
465	3	20	cue	n03767745	485.410218	3
468	15	20	imagery	n03767745	485.410218	3
483	3	20	evaluation	n03767745	485.410218	3
486	3	20	inter_rest	n03767745	485.410218	3
489	3	21	cue	n04387400	508.704306	4
492	15	21	imagery	n04387400	508.704306	4
507	3	21	evaluation	n04387400	508.704306	4
510	3	21	inter_rest	n04387400	508.704306	4
513	3	22	cue	n03941684	532.779650	3
516	15	22	imagery	n03941684	532.779650	3
531	3	22	evaluation	n03941684	532.779650	3
534	3	22	inter_rest	n03941684	532.779650	3
537	3	23	cue	n01976957	556.706306	3
540	15	23	imagery	n01976957	556.706306	3
555	3	23	evaluation	n01976957	556.706306	3
558	3	23	inter_rest	n01976957	556.706306	3
561	3	24	cue	n02951358	580.718312	4
564	15	24	imagery	n02951358	580.718312	4
579	3	24	evaluation	n02951358	580.718312	4
582	3	24	inter_rest	n02951358	580.718312	4
585	3	25	cue	n01846331	604.993111	3
588	15	25	imagery	n01846331	604.993111	3
603	3	25	evaluation	n01846331	604.993111	3
606	3	25	inter_rest	n01846331	604.993111	3
609	3	26	cue	n04572121	629.237559	3
612	15	26	imagery	n04572121	629.237559	3
627	3	26	evaluation	n04572121	629.237559	3
630	3	26	inter_rest	n04572121	629.237559	3
633	6	27	rest	null	null	null
