onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
276	15	12	imagery	1621127.0	2.0	293.51288	3.0
291	3	12	evaluation	1621127.0	2.0	293.51288	3.0
294	3	12	inter_rest	1621127.0	2.0	293.51288	3.0
297	3	13	cue	3761084.0	38.0	316.522403	4.0
300	15	13	imagery	3761084.0	38.0	316.522403	4.0
315	3	13	evaluation	3761084.0	38.0	316.522403	4.0
318	3	13	inter_rest	3761084.0	38.0	316.522403	4.0
321	3	14	cue	3455488.0	31.0	340.73476800000003	3.0
324	15	14	imagery	3455488.0	31.0	340.73476800000003	3.0
339	3	14	evaluation	3455488.0	31.0	340.73476800000003	3.0
342	3	14	inter_rest	3455488.0	31.0	340.73476800000003	3.0
345	3	15	cue	4507155.0	47.0	364.893965	4.0
348	15	15	imagery	4507155.0	47.0	364.893965	4.0
363	3	15	evaluation	4507155.0	47.0	364.893965	4.0
366	3	15	inter_rest	4507155.0	47.0	364.893965	4.0
369	3	16	cue	4297750.0	45.0	388.885903	3.0
372	15	16	imagery	4297750.0	45.0	388.885903	3.0
387	3	16	evaluation	4297750.0	45.0	388.885903	3.0
390	3	16	inter_rest	4297750.0	45.0	388.885903	3.0
393	3	17	cue	2916179.0	20.0	413.279198	3.0
396	15	17	imagery	2916179.0	20.0	413.279198	3.0
411	3	17	evaluation	2916179.0	20.0	413.279198	3.0
414	3	17	inter_rest	2916179.0	20.0	413.279198	3.0
417	3	18	cue	2190790.0	11.0	437.12249	3.0
420	15	18	imagery	2190790.0	11.0	437.12249	3.0
435	3	18	evaluation	2190790.0	11.0	437.12249	3.0
438	3	18	inter_rest	2190790.0	11.0	437.12249	3.0
441	3	19	cue	4572121.0	50.0	460.900708	3.0
444	15	19	imagery	4572121.0	50.0	460.900708	3.0
459	3	19	evaluation	4572121.0	50.0	460.900708	3.0
462	3	19	inter_rest	4572121.0	50.0	460.900708	3.0
465	3	20	cue	3716966.0	37.0	485.109395	3.0
468	15	20	imagery	3716966.0	37.0	485.109395	3.0
483	3	20	evaluation	3716966.0	37.0	485.109395	3.0
486	3	20	inter_rest	3716966.0	37.0	485.109395	3.0
489	3	21	cue	2437971.0	15.0	508.937172	3.0
492	15	21	imagery	2437971.0	15.0	508.937172	3.0
507	3	21	evaluation	2437971.0	15.0	508.937172	3.0
510	3	21	inter_rest	2437971.0	15.0	508.937172	3.0
513	3	22	cue	3345837.0	28.0	533.079613	4.0
516	15	22	imagery	3345837.0	28.0	533.079613	4.0
531	3	22	evaluation	3345837.0	28.0	533.079613	4.0
534	3	22	inter_rest	3345837.0	28.0	533.079613	4.0
537	3	23	cue	3272010.0	27.0	556.589478	3.0
540	15	23	imagery	3272010.0	27.0	556.589478	3.0
555	3	23	evaluation	3272010.0	27.0	556.589478	3.0
558	3	23	inter_rest	3272010.0	27.0	556.589478	3.0
561	3	24	cue	3124170.0	25.0	580.7994259999999	4.0
564	15	24	imagery	3124170.0	25.0	580.7994259999999	4.0
579	3	24	evaluation	3124170.0	25.0	580.7994259999999	4.0
582	3	24	inter_rest	3124170.0	25.0	580.7994259999999	4.0
585	3	25	cue	3495258.0	33.0	605.042724	4.0
588	15	25	imagery	3495258.0	33.0	605.042724	4.0
603	3	25	evaluation	3495258.0	33.0	605.042724	4.0
606	3	25	inter_rest	3495258.0	33.0	605.042724	4.0
609	3	26	cue	2139199.0	10.0	628.2383570000001	4.0
612	15	26	imagery	2139199.0	10.0	628.2383570000001	4.0
627	3	26	evaluation	2139199.0	10.0	628.2383570000001	4.0
630	3	26	inter_rest	2139199.0	10.0	628.2383570000001	4.0
633	6	27	rest	n/a	n/a	n/a	n/a
