onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
390	3	16	inter_rest	2139199.0	10.0	388.613527	5.0
393	3	17	cue	3124170.0	25.0	412.99091699999997	4.0
396	15	17	imagery	3124170.0	25.0	412.99091699999997	4.0
411	3	17	evaluation	3124170.0	25.0	412.99091699999997	4.0
414	3	17	inter_rest	3124170.0	25.0	412.99091699999997	4.0
417	3	18	cue	2437971.0	15.0	436.71730999999994	4.0
420	15	18	imagery	2437971.0	15.0	436.71730999999994	4.0
435	3	18	evaluation	2437971.0	15.0	436.71730999999994	4.0
438	3	18	inter_rest	2437971.0	15.0	436.71730999999994	4.0
441	3	19	cue	4297750.0	45.0	461.246087	5.0
444	15	19	imagery	4297750.0	45.0	461.246087	5.0
459	3	19	evaluation	4297750.0	45.0	461.246087	5.0
462	3	19	inter_rest	4297750.0	45.0	461.246087	5.0
465	3	20	cue	3584254.0	34.0	484.28851399999996	4.0
468	15	20	imagery	3584254.0	34.0	484.28851399999996	4.0
483	3	20	evaluation	3584254.0	34.0	484.28851399999996	4.0
486	3	20	inter_rest	3584254.0	34.0	484.28851399999996	4.0
489	3	21	cue	3064758.0	23.0	509.01426200000003	3.0
492	15	21	imagery	3064758.0	23.0	509.01426200000003	3.0
507	3	21	evaluation	3064758.0	23.0	509.01426200000003	3.0
510	3	21	inter_rest	3064758.0	23.0	509.01426200000003	3.0
513	3	22	cue	2916179.0	20.0	533.323946	3.0
516	15	22	imagery	2916179.0	20.0	533.323946	3.0
531	3	22	evaluation	2916179.0	20.0	533.323946	3.0
534	3	22	inter_rest	2916179.0	20.0	533.323946	3.0
537	3	23	cue	2690373.0	16.0	556.818807	4.0
540	15	23	imagery	2690373.0	16.0	556.818807	4.0
555	3	23	evaluation	2690373.0	16.0	556.818807	4.0
558	3	23	inter_rest	2690373.0	16.0	556.818807	4.0
561	3	24	cue	1677366.0	3.0	581.527962	3.0
564	15	24	imagery	1677366.0	3.0	581.527962	3.0
579	3	24	evaluation	1677366.0	3.0	581.527962	3.0
582	3	24	inter_rest	1677366.0	3.0	581.527962	3.0
585	3	25	cue	2071294.0	8.0	605.474533	4.0
588	15	25	imagery	2071294.0	8.0	605.474533	4.0
603	3	25	evaluation	2071294.0	8.0	605.474533	4.0
606	3	25	inter_rest	2071294.0	8.0	605.474533	4.0
609	3	26	cue	2128385.0	9.0	628.3997400000001	2.0
612	15	26	imagery	2128385.0	9.0	628.3997400000001	2.0
627	3	26	evaluation	2128385.0	9.0	628.3997400000001	2.0
630	3	26	inter_rest	2128385.0	9.0	628.3997400000001	2.0
633	6	27	rest	n/a	n/a	n/a	n/a
