onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
252	15	11	imagery	3761084.0	38.0	268.33781600000003	5.0
267	3	11	evaluation	3761084.0	38.0	268.33781600000003	5.0
270	3	11	inter_rest	3761084.0	38.0	268.33781600000003	5.0
273	3	12	cue	4254777.0	44.0	292.72844	4.0
276	15	12	imagery	4254777.0	44.0	292.72844	4.0
291	3	12	evaluation	4254777.0	44.0	292.72844	4.0
294	3	12	inter_rest	4254777.0	44.0	292.72844	4.0
297	3	13	cue	4297750.0	45.0	316.787995	4.0
300	15	13	imagery	4297750.0	45.0	316.787995	4.0
315	3	13	evaluation	4297750.0	45.0	316.787995	4.0
318	3	13	inter_rest	4297750.0	45.0	316.787995	4.0
321	3	14	cue	3626115.0	35.0	340.897922	5.0
324	15	14	imagery	3626115.0	35.0	340.897922	5.0
339	3	14	evaluation	3626115.0	35.0	340.897922	5.0
342	3	14	inter_rest	3626115.0	35.0	340.897922	5.0
345	3	15	cue	3710193.0	36.0	364.608962	4.0
348	15	15	imagery	3710193.0	36.0	364.608962	4.0
363	3	15	evaluation	3710193.0	36.0	364.608962	4.0
366	3	15	inter_rest	3710193.0	36.0	364.608962	4.0
369	3	16	cue	4572121.0	50.0	389.218729	5.0
372	15	16	imagery	4572121.0	50.0	389.218729	5.0
387	3	16	evaluation	4572121.0	50.0	389.218729	5.0
390	3	16	inter_rest	4572121.0	50.0	389.218729	5.0
393	3	17	cue	2437971.0	15.0	413.028262	4.0
396	15	17	imagery	2437971.0	15.0	413.028262	4.0
411	3	17	evaluation	2437971.0	15.0	413.028262	4.0
414	3	17	inter_rest	2437971.0	15.0	413.028262	4.0
417	3	18	cue	1677366.0	3.0	437.10461399999997	5.0
420	15	18	imagery	1677366.0	3.0	437.10461399999997	5.0
435	3	18	evaluation	1677366.0	3.0	437.10461399999997	5.0
438	3	18	inter_rest	1677366.0	3.0	437.10461399999997	5.0
441	3	19	cue	4387400.0	46.0	460.74930199999994	4.0
444	15	19	imagery	4387400.0	46.0	460.74930199999994	4.0
459	3	19	evaluation	4387400.0	46.0	460.74930199999994	4.0
462	3	19	inter_rest	4387400.0	46.0	460.74930199999994	4.0
465	3	20	cue	3379051.0	29.0	484.34353200000004	4.0
468	15	20	imagery	3379051.0	29.0	484.34353200000004	4.0
483	3	20	evaluation	3379051.0	29.0	484.34353200000004	4.0
486	3	20	inter_rest	3379051.0	29.0	484.34353200000004	4.0
489	3	21	cue	3767745.0	39.0	508.651267	5.0
492	15	21	imagery	3767745.0	39.0	508.651267	5.0
507	3	21	evaluation	3767745.0	39.0	508.651267	5.0
510	3	21	inter_rest	3767745.0	39.0	508.651267	5.0
513	3	22	cue	4554684.0	49.0	533.1119110000001	5.0
516	15	22	imagery	4554684.0	49.0	533.1119110000001	5.0
531	3	22	evaluation	4554684.0	49.0	533.1119110000001	5.0
534	3	22	inter_rest	4554684.0	49.0	533.1119110000001	5.0
537	3	23	cue	3455488.0	31.0	556.9884099999999	4.0
540	15	23	imagery	3455488.0	31.0	556.9884099999999	4.0
555	3	23	evaluation	3455488.0	31.0	556.9884099999999	4.0
558	3	23	inter_rest	3455488.0	31.0	556.9884099999999	4.0
561	3	24	cue	1943899.0	6.0	580.931501	3.0
564	15	24	imagery	1943899.0	6.0	580.931501	3.0
579	3	24	evaluation	1943899.0	6.0	580.931501	3.0
582	3	24	inter_rest	1943899.0	6.0	580.931501	3.0
585	3	25	cue	2071294.0	8.0	605.093439	4.0
588	15	25	imagery	2071294.0	8.0	605.093439	4.0
603	3	25	evaluation	2071294.0	8.0	605.093439	4.0
606	3	25	inter_rest	2071294.0	8.0	605.093439	4.0
609	3	26	cue	2824058.0	18.0	628.703467	4.0
612	15	26	imagery	2824058.0	18.0	628.703467	4.0
627	3	26	evaluation	2824058.0	18.0	628.703467	4.0
630	3	26	inter_rest	2824058.0	18.0	628.703467	4.0
633	6	27	rest	n/a	n/a	n/a	n/a
