onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	nan	n/a
33	3	2	cue	2950256	21	52.662362	4.0
36	15	2	imagery	2950256	21	52.662362	4.0
51	3	2	evaluation	2950256	21	52.662362	4.0
54	3	2	inter_rest	2950256	21	52.662362	4.0
57	3	3	cue	3626115	35	77.140939	4.0
60	15	3	imagery	3626115	35	77.140939	4.0
75	3	3	evaluation	3626115	35	77.140939	4.0
78	3	3	inter_rest	3626115	35	77.140939	4.0
81	3	4	cue	4572121	50	100.415462	3.0
84	15	4	imagery	4572121	50	100.415462	3.0
99	3	4	evaluation	4572121	50	100.415462	3.0
102	3	4	inter_rest	4572121	50	100.415462	3.0
105	3	5	cue	2916179	20	125.125643	4.0
108	15	5	imagery	2916179	20	125.125643	4.0
123	3	5	evaluation	2916179	20	125.125643	4.0
126	3	5	inter_rest	2916179	20	125.125643	4.0
129	3	6	cue	2437136	14	148.418792	4.0
132	15	6	imagery	2437136	14	148.418792	4.0
147	3	6	evaluation	2437136	14	148.418792	4.0
150	3	6	inter_rest	2437136	14	148.418792	4.0
153	3	7	cue	4533802	48	172.263458	4.0
156	15	7	imagery	4533802	48	172.263458	4.0
171	3	7	evaluation	4533802	48	172.263458	4.0
174	3	7	inter_rest	4533802	48	172.263458	4.0
177	3	8	cue	2128385	9	196.606456	4.0
180	15	8	imagery	2128385	9	196.606456	4.0
195	3	8	evaluation	2128385	9	196.606456	4.0
198	3	8	inter_rest	2128385	9	196.606456	4.0
201	3	9	cue	1443537	1	220.632510	4.0
204	15	9	imagery	1443537	1	220.632510	4.0
219	3	9	evaluation	1443537	1	220.632510	4.0
222	3	9	inter_rest	1443537	1	220.632510	4.0
225	3	10	cue	3237416	26	244.759028	5.0
228	15	10	imagery	3237416	26	244.759028	5.0
243	3	10	evaluation	3237416	26	244.759028	5.0
246	3	10	inter_rest	3237416	26	244.759028	5.0
249	3	11	cue	3064758	23	269.138242	4.0
252	15	11	imagery	3064758	23	269.138242	4.0
267	3	11	evaluation	3064758	23	269.138242	4.0
270	3	11	inter_rest	3064758	23	269.138242	4.0
273	3	12	cue	2416519	13	293.562697	5.0
276	15	12	imagery	2416519	13	293.562697	5.0
291	3	12	evaluation	2416519	13	293.562697	5.0
294	3	12	inter_rest	2416519	13	293.562697	5.0
297	3	13	cue	2690373	16	316.690683	4.0
300	15	13	imagery	2690373	16	316.690683	4.0
315	3	13	evaluation	2690373	16	316.690683	4.0
318	3	13	inter_rest	2690373	16	316.690683	4.0
321	3	14	cue	3767745	39	340.898104	5.0
324	15	14	imagery	3767745	39	340.898104	5.0
339	3	14	evaluation	3767745	39	340.898104	5.0
342	3	14	inter_rest	3767745	39	340.898104	5.0
345	3	15	cue	4252077	43	365.027694	4.0
348	15	15	imagery	4252077	43	365.027694	4.0
363	3	15	evaluation	4252077	43	365.027694	4.0
366	3	15	inter_rest	4252077	43	365.027694	4.0
369	3	16	cue	1943899	6	388.535135	4.0
372	15	16	imagery	1943899	6	388.535135	4.0
387	3	16	evaluation	1943899	6	388.535135	4.0
390	3	16	inter_rest	1943899	6	388.535135	4.0
393	3	17	cue	3710193	36	412.644851	4.0
396	15	17	imagery	3710193	36	412.644851	4.0
411	3	17	evaluation	3710193	36	412.644851	4.0
414	3	17	inter_rest	3710193	36	412.644851	4.0
417	3	18	cue	1976957	7	437.141264	5.0
420	15	18	imagery	1976957	7	437.141264	5.0
435	3	18	evaluation	1976957	7	437.141264	5.0
438	3	18	inter_rest	1976957	7	437.141264	5.0
441	3	19	cue	2437971	15	460.902659	4.0
444	15	19	imagery	2437971	15	460.902659	4.0
459	3	19	evaluation	2437971	15	460.902659	4.0
462	3	19	inter_rest	2437971	15	460.902659	4.0
465	3	20	cue	2190790	11	484.977186	4.0
468	15	20	imagery	2190790	11	484.977186	4.0
483	3	20	evaluation	2190790	11	484.977186	4.0
486	3	20	inter_rest	2190790	11	484.977186	4.0
489	3	21	cue	3761084	38	509.035208	3.0
492	15	21	imagery	3761084	38	509.035208	3.0
507	3	21	evaluation	3761084	38	509.035208	3.0
510	3	21	inter_rest	3761084	38	509.035208	3.0
513	3	22	cue	1621127	2	532.328046	3.0
516	15	22	imagery	1621127	2	532.328046	3.0
531	3	22	evaluation	1621127	2	532.328046	3.0
534	3	22	inter_rest	1621127	2	532.328046	3.0
537	3	23	cue	3482252	32	556.938957	4.0
540	15	23	imagery	3482252	32	556.938957	4.0
555	3	23	evaluation	3482252	32	556.938957	4.0
558	3	23	inter_rest	3482252	32	556.938957	4.0
561	3	24	cue	2951358	22	580.617254	3.0
564	15	24	imagery	2951358	22	580.617254	3.0
579	3	24	evaluation	2951358	22	580.617254	3.0
582	3	24	inter_rest	2951358	22	580.617254	3.0
585	3	25	cue	2071294	8	604.543676	4.0
588	15	25	imagery	2071294	8	604.543676	4.0
603	3	25	evaluation	2071294	8	604.543676	4.0
606	3	25	inter_rest	2071294	8	604.543676	4.0
609	3	26	cue	3584254	34	628.986688	4.0
612	15	26	imagery	3584254	34	628.986688	4.0
627	3	26	evaluation	3584254	34	628.986688	4.0
630	3	26	inter_rest	3584254	34	628.986688	4.0
633	6	27	rest	n/a	n/a	nan	n/a
