onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	n04507155	52.823276	4
36	15	2	imagery	n04507155	52.823276	4
51	3	2	evaluation	n04507155	52.823276	4
54	3	2	inter_rest	n04507155	52.823276	4
57	3	3	cue	n03379051	77.100522	4
60	15	3	imagery	n03379051	77.100522	4
75	3	3	evaluation	n03379051	77.100522	4
78	3	3	inter_rest	n03379051	77.100522	4
81	3	4	cue	n02882301	100.726575	5
84	15	4	imagery	n02882301	100.726575	5
99	3	4	evaluation	n02882301	100.726575	5
102	3	4	inter_rest	n02882301	100.726575	5
105	3	5	cue	n02951358	124.504477	4
108	15	5	imagery	n02951358	124.504477	4
123	3	5	evaluation	n02951358	124.504477	4
126	3	5	inter_rest	n02951358	124.504477	4
129	3	6	cue	n02416519	148.598308	4
132	15	6	imagery	n02416519	148.598308	4
147	3	6	evaluation	n02416519	148.598308	4
150	3	6	inter_rest	n02416519	148.598308	4
153	3	7	cue	n03455488	172.792936	4
156	15	7	imagery	n03455488	172.792936	4
171	3	7	evaluation	n03455488	172.792936	4
174	3	7	inter_rest	n03455488	172.792936	4
177	3	8	cue	n03495258	197.366922	5
180	15	8	imagery	n03495258	197.366922	5
195	3	8	evaluation	n03495258	197.366922	5
198	3	8	inter_rest	n03495258	197.366922	5
201	3	9	cue	n03237416	220.959814	5
204	15	9	imagery	n03237416	220.959814	5
219	3	9	evaluation	n03237416	220.959814	5
222	3	9	inter_rest	n03237416	220.959814	5
225	3	10	cue	n04210120	244.586414	4
228	15	10	imagery	n04210120	244.586414	4
243	3	10	evaluation	n04210120	244.586414	4
246	3	10	inter_rest	n04210120	244.586414	4
249	3	11	cue	n02190790	268.781316	4
252	15	11	imagery	n02190790	268.781316	4
267	3	11	evaluation	n02190790	268.781316	4
270	3	11	inter_rest	n02190790	268.781316	4
273	3	12	cue	n03710193	293.392338	4
276	15	12	imagery	n03710193	293.392338	4
291	3	12	evaluation	n03710193	293.392338	4
294	3	12	inter_rest	n03710193	293.392338	4
297	3	13	cue	n01443537	317.316746	3
300	15	13	imagery	n01443537	317.316746	3
315	3	13	evaluation	n01443537	317.316746	3
318	3	13	inter_rest	n01443537	317.316746	3
321	3	14	cue	n03452741	340.179237	3
324	15	14	imagery	n03452741	340.179237	3
339	3	14	evaluation	n03452741	340.179237	3
342	3	14	inter_rest	n03452741	340.179237	3
345	3	15	cue	n01976957	365.389006	4
348	15	15	imagery	n01976957	365.389006	4
363	3	15	evaluation	n01976957	365.389006	4
366	3	15	inter_rest	n01976957	365.389006	4
369	3	16	cue	n04572121	388.548914	3
372	15	16	imagery	n04572121	388.548914	3
387	3	16	evaluation	n04572121	388.548914	3
390	3	16	inter_rest	n04572121	388.548914	3
393	3	17	cue	n04554684	412.957569	4
396	15	17	imagery	n04554684	412.957569	4
411	3	17	evaluation	n04554684	412.957569	4
414	3	17	inter_rest	n04554684	412.957569	4
417	3	18	cue	n02950256	436.368804	4
420	15	18	imagery	n02950256	436.368804	4
435	3	18	evaluation	n02950256	436.368804	4
438	3	18	inter_rest	n02950256	436.368804	4
441	3	19	cue	n02274259	460.162255	4
444	15	19	imagery	n02274259	460.162255	4
459	3	19	evaluation	n02274259	460.162255	4
462	3	19	inter_rest	n02274259	460.162255	4
465	3	20	cue	n04252077	485.153422	5
468	15	20	imagery	n04252077	485.153422	5
483	3	20	evaluation	n04252077	485.153422	5
486	3	20	inter_rest	n04252077	485.153422	5
489	3	21	cue	n01858441	509.214252	4
492	15	21	imagery	n01858441	509.214252	4
507	3	21	evaluation	n01858441	509.214252	4
510	3	21	inter_rest	n01858441	509.214252	4
513	3	22	cue	n03716966	532.757965	3
516	15	22	imagery	n03716966	532.757965	3
531	3	22	evaluation	n03716966	532.757965	3
534	3	22	inter_rest	n03716966	532.757965	3
537	3	23	cue	n02797295	557.483574	4
540	15	23	imagery	n02797295	557.483574	4
555	3	23	evaluation	n02797295	557.483574	4
558	3	23	inter_rest	n02797295	557.483574	4
561	3	24	cue	n03954393	581.243829	4
564	15	24	imagery	n03954393	581.243829	4
579	3	24	evaluation	n03954393	581.243829	4
582	3	24	inter_rest	n03954393	581.243829	4
585	3	25	cue	n02824058	605.371386	4
588	15	25	imagery	n02824058	605.371386	4
603	3	25	evaluation	n02824058	605.371386	4
606	3	25	inter_rest	n02824058	605.371386	4
609	3	26	cue	n03941684	629.331136	4
612	15	26	imagery	n03941684	629.331136	4
627	3	26	evaluation	n03941684	629.331136	4
630	3	26	inter_rest	n03941684	629.331136	4
633	6	27	rest	n/a	n/a	n/a
