onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	n03345837	52.900480	5
36	15	2	imagery	n03345837	52.900480	5
51	3	2	evaluation	n03345837	52.900480	5
54	3	2	inter_rest	n03345837	52.900480	5
57	3	3	cue	n04572121	76.812173	5
60	15	3	imagery	n04572121	76.812173	5
75	3	3	evaluation	n04572121	76.812173	5
78	3	3	inter_rest	n04572121	76.812173	5
81	3	4	cue	n03124170	100.571441	4
84	15	4	imagery	n03124170	100.571441	4
99	3	4	evaluation	n03124170	100.571441	4
102	3	4	inter_rest	n03124170	100.571441	4
105	3	5	cue	n02437136	124.547482	4
108	15	5	imagery	n02437136	124.547482	4
123	3	5	evaluation	n02437136	124.547482	4
126	3	5	inter_rest	n02437136	124.547482	4
129	3	6	cue	n03767745	148.842296	4
132	15	6	imagery	n03767745	148.842296	4
147	3	6	evaluation	n03767745	148.842296	4
150	3	6	inter_rest	n03767745	148.842296	4
153	3	7	cue	n03761084	172.901256	4
156	15	7	imagery	n03761084	172.901256	4
171	3	7	evaluation	n03761084	172.901256	4
174	3	7	inter_rest	n03761084	172.901256	4
177	3	8	cue	n02416519	197.345133	4
180	15	8	imagery	n02416519	197.345133	4
195	3	8	evaluation	n02416519	197.345133	4
198	3	8	inter_rest	n02416519	197.345133	4
201	3	9	cue	n01621127	220.820294	4
204	15	9	imagery	n01621127	220.820294	4
219	3	9	evaluation	n01621127	220.820294	4
222	3	9	inter_rest	n01621127	220.820294	4
225	3	10	cue	n02916179	245.931400	4
228	15	10	imagery	n02916179	245.931400	4
243	3	10	evaluation	n02916179	245.931400	4
246	3	10	inter_rest	n02916179	245.931400	4
249	3	11	cue	n02128385	268.457911	4
252	15	11	imagery	n02128385	268.457911	4
267	3	11	evaluation	n02128385	268.457911	4
270	3	11	inter_rest	n02128385	268.457911	4
273	3	12	cue	n02437971	293.517980	4
276	15	12	imagery	n02437971	293.517980	4
291	3	12	evaluation	n02437971	293.517980	4
294	3	12	inter_rest	n02437971	293.517980	4
297	3	13	cue	n04554684	317.127255	4
300	15	13	imagery	n04554684	317.127255	4
315	3	13	evaluation	n04554684	317.127255	4
318	3	13	inter_rest	n04554684	317.127255	4
321	3	14	cue	n03941684	340.937066	5
324	15	14	imagery	n03941684	340.937066	5
339	3	14	evaluation	n03941684	340.937066	5
342	3	14	inter_rest	n03941684	340.937066	5
345	3	15	cue	n01976957	364.948995	5
348	15	15	imagery	n01976957	364.948995	5
363	3	15	evaluation	n01976957	364.948995	5
366	3	15	inter_rest	n01976957	364.948995	5
369	3	16	cue	n04297750	388.790574	5
372	15	16	imagery	n04297750	388.790574	5
387	3	16	evaluation	n04297750	388.790574	5
390	3	16	inter_rest	n04297750	388.790574	5
393	3	17	cue	n04254777	412.616970	4
396	15	17	imagery	n04254777	412.616970	4
411	3	17	evaluation	n04254777	412.616970	4
414	3	17	inter_rest	n04254777	412.616970	4
417	3	18	cue	n03626115	437.160548	5
420	15	18	imagery	n03626115	437.160548	5
435	3	18	evaluation	n03626115	437.160548	5
438	3	18	inter_rest	n03626115	437.160548	5
441	3	19	cue	n03237416	461.723188	4
444	15	19	imagery	n03237416	461.723188	4
459	3	19	evaluation	n03237416	461.723188	4
462	3	19	inter_rest	n03237416	461.723188	4
465	3	20	cue	n03064758	484.847137	4
468	15	20	imagery	n03064758	484.847137	4
483	3	20	evaluation	n03064758	484.847137	4
486	3	20	inter_rest	n03064758	484.847137	4
489	3	21	cue	n03710193	509.224255	3
492	15	21	imagery	n03710193	509.224255	3
507	3	21	evaluation	n03710193	509.224255	3
510	3	21	inter_rest	n03710193	509.224255	3
513	3	22	cue	n01943899	532.502579	5
516	15	22	imagery	n01943899	532.502579	5
531	3	22	evaluation	n01943899	532.502579	5
534	3	22	inter_rest	n01943899	532.502579	5
537	3	23	cue	n03272010	557.394658	4
540	15	23	imagery	n03272010	557.394658	4
555	3	23	evaluation	n03272010	557.394658	4
558	3	23	inter_rest	n03272010	557.394658	4
561	3	24	cue	n03954393	581.039649	4
564	15	24	imagery	n03954393	581.039649	4
579	3	24	evaluation	n03954393	581.039649	4
582	3	24	inter_rest	n03954393	581.039649	4
585	3	25	cue	n03455488	604.465390	3
588	15	25	imagery	n03455488	604.465390	3
603	3	25	evaluation	n03455488	604.465390	3
606	3	25	inter_rest	n03455488	604.465390	3
609	3	26	cue	n03452741	629.474240	4
612	15	26	imagery	n03452741	629.474240	4
627	3	26	evaluation	n03452741	629.474240	4
630	3	26	inter_rest	n03452741	629.474240	4
633	6	27	rest	n/a	n/a	n/a
