onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	1943899	52.199495	4
36	15	2	imagery	1943899	52.199495	4
51	3	2	evaluation	1943899	52.199495	4
54	3	2	inter_rest	1943899	52.199495	4
57	3	3	cue	3710193	76.192866	5
60	15	3	imagery	3710193	76.192866	5
75	3	3	evaluation	3710193	76.192866	5
78	3	3	inter_rest	3710193	76.192866	5
81	3	4	cue	3716966	100.204030	5
84	15	4	imagery	3716966	100.204030	5
99	3	4	evaluation	3716966	100.204030	5
102	3	4	inter_rest	3716966	100.204030	5
105	3	5	cue	1443537	124.198448	5
108	15	5	imagery	1443537	124.198448	5
123	3	5	evaluation	1443537	124.198448	5
126	3	5	inter_rest	1443537	124.198448	5
129	3	6	cue	2128385	148.240327	4
132	15	6	imagery	2128385	148.240327	4
147	3	6	evaluation	2128385	148.240327	4
150	3	6	inter_rest	2128385	148.240327	4
153	3	7	cue	3584254	172.249628	5
156	15	7	imagery	3584254	172.249628	5
171	3	7	evaluation	3584254	172.249628	5
174	3	7	inter_rest	3584254	172.249628	5
177	3	8	cue	3124170	196.442950	4
180	15	8	imagery	3124170	196.442950	4
195	3	8	evaluation	3124170	196.442950	4
198	3	8	inter_rest	3124170	196.442950	4
201	3	9	cue	2916179	220.086350	4
204	15	9	imagery	2916179	220.086350	4
219	3	9	evaluation	2916179	220.086350	4
222	3	9	inter_rest	2916179	220.086350	4
225	3	10	cue	3272010	244.146325	4
228	15	10	imagery	3272010	244.146325	4
243	3	10	evaluation	3272010	244.146325	4
246	3	10	inter_rest	3272010	244.146325	4
249	3	11	cue	3345837	268.141477	4
252	15	11	imagery	3345837	268.141477	4
267	3	11	evaluation	3345837	268.141477	4
270	3	11	inter_rest	3345837	268.141477	4
273	3	12	cue	2139199	293.036201	4
276	15	12	imagery	2139199	293.036201	4
291	3	12	evaluation	2139199	293.036201	4
294	3	12	inter_rest	2139199	293.036201	4
297	3	13	cue	3064758	316.495325	2
300	15	13	imagery	3064758	316.495325	2
315	3	13	evaluation	3064758	316.495325	2
318	3	13	inter_rest	3064758	316.495325	2
321	3	14	cue	4572121	340.555039	5
324	15	14	imagery	4572121	340.555039	5
339	3	14	evaluation	4572121	340.555039	5
342	3	14	inter_rest	4572121	340.555039	5
345	3	15	cue	2190790	364.463060	5
348	15	15	imagery	2190790	364.463060	5
363	3	15	evaluation	2190790	364.463060	5
366	3	15	inter_rest	2190790	364.463060	5
369	3	16	cue	4554684	388.106584	5
372	15	16	imagery	4554684	388.106584	5
387	3	16	evaluation	4554684	388.106584	5
390	3	16	inter_rest	4554684	388.106584	5
393	3	17	cue	2950256	412.417893	4
396	15	17	imagery	2950256	412.417893	4
411	3	17	evaluation	2950256	412.417893	4
414	3	17	inter_rest	2950256	412.417893	4
417	3	18	cue	3122295	436.559728	3
420	15	18	imagery	3122295	436.559728	3
435	3	18	evaluation	3122295	436.559728	3
438	3	18	inter_rest	3122295	436.559728	3
441	3	19	cue	2274259	460.338253	5
444	15	19	imagery	2274259	460.338253	5
459	3	19	evaluation	2274259	460.338253	5
462	3	19	inter_rest	2274259	460.338253	5
465	3	20	cue	4533802	484.563063	4
468	15	20	imagery	4533802	484.563063	4
483	3	20	evaluation	4533802	484.563063	4
486	3	20	inter_rest	4533802	484.563063	4
489	3	21	cue	3237416	508.623501	5
492	15	21	imagery	3237416	508.623501	5
507	3	21	evaluation	3237416	508.623501	5
510	3	21	inter_rest	3237416	508.623501	5
513	3	22	cue	3626115	532.383419	4
516	15	22	imagery	3626115	532.383419	4
531	3	22	evaluation	3626115	532.383419	4
534	3	22	inter_rest	3626115	532.383419	4
537	3	23	cue	1621127	0.000000	1
540	15	23	imagery	1621127	0.000000	1
555	3	23	evaluation	1621127	0.000000	1
558	3	23	inter_rest	1621127	0.000000	1
561	3	24	cue	2071294	580.369679	5
564	15	24	imagery	2071294	580.369679	5
579	3	24	evaluation	2071294	580.369679	5
582	3	24	inter_rest	2071294	580.369679	5
585	3	25	cue	3954393	604.529911	5
588	15	25	imagery	3954393	604.529911	5
603	3	25	evaluation	3954393	604.529911	5
606	3	25	inter_rest	3954393	604.529911	5
609	3	26	cue	4210120	628.372983	5
612	15	26	imagery	4210120	628.372983	5
627	3	26	evaluation	4210120	628.372983	5
630	3	26	inter_rest	4210120	628.372983	5
633	6	27	rest	n/a	n/a	n/a
