onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	nan	n/a
33	3	2	cue	3345837	28	52.536825	4.0
36	15	2	imagery	3345837	28	52.536825	4.0
51	3	2	evaluation	3345837	28	52.536825	4.0
54	3	2	inter_rest	3345837	28	52.536825	4.0
57	3	3	cue	2916179	20	76.630429	4.0
60	15	3	imagery	2916179	20	76.630429	4.0
75	3	3	evaluation	2916179	20	76.630429	4.0
78	3	3	inter_rest	2916179	20	76.630429	4.0
81	3	4	cue	3124170	25	100.789664	4.0
84	15	4	imagery	3124170	25	100.789664	4.0
99	3	4	evaluation	3124170	25	100.789664	4.0
102	3	4	inter_rest	3124170	25	100.789664	4.0
105	3	5	cue	1846331	4	124.850637	4.0
108	15	5	imagery	1846331	4	124.850637	4.0
123	3	5	evaluation	1846331	4	124.850637	4.0
126	3	5	inter_rest	1846331	4	124.850637	4.0
129	3	6	cue	3584254	34	148.994393	4.0
132	15	6	imagery	3584254	34	148.994393	4.0
147	3	6	evaluation	3584254	34	148.994393	4.0
150	3	6	inter_rest	3584254	34	148.994393	4.0
153	3	7	cue	3455488	31	173.388798	4.0
156	15	7	imagery	3455488	31	173.388798	4.0
171	3	7	evaluation	3455488	31	173.388798	4.0
174	3	7	inter_rest	3455488	31	173.388798	4.0
177	3	8	cue	3272010	27	197.246637	4.0
180	15	8	imagery	3272010	27	197.246637	4.0
195	3	8	evaluation	3272010	27	197.246637	4.0
198	3	8	inter_rest	3272010	27	197.246637	4.0
201	3	9	cue	2797295	17	221.256632	3.0
204	15	9	imagery	2797295	17	221.256632	3.0
219	3	9	evaluation	2797295	17	221.256632	3.0
222	3	9	inter_rest	2797295	17	221.256632	3.0
225	3	10	cue	4254777	44	0.000000	1.0
228	15	10	imagery	4254777	44	0.000000	1.0
243	3	10	evaluation	4254777	44	0.000000	1.0
246	3	10	inter_rest	4254777	44	0.000000	1.0
249	3	11	cue	3237416	26	268.879652	4.0
252	15	11	imagery	3237416	26	268.879652	4.0
267	3	11	evaluation	3237416	26	268.879652	4.0
270	3	11	inter_rest	3237416	26	268.879652	4.0
273	3	12	cue	4572121	50	294.659100	3.0
276	15	12	imagery	4572121	50	294.659100	3.0
291	3	12	evaluation	4572121	50	294.659100	3.0
294	3	12	inter_rest	4572121	50	294.659100	3.0
297	3	13	cue	3379051	29	316.813058	4.0
300	15	13	imagery	3379051	29	316.813058	4.0
315	3	13	evaluation	3379051	29	316.813058	4.0
318	3	13	inter_rest	3379051	29	316.813058	4.0
321	3	14	cue	2071294	8	341.023309	3.0
324	15	14	imagery	2071294	8	341.023309	3.0
339	3	14	evaluation	2071294	8	341.023309	3.0
342	3	14	inter_rest	2071294	8	341.023309	3.0
345	3	15	cue	2824058	18	365.016913	3.0
348	15	15	imagery	2824058	18	365.016913	3.0
363	3	15	evaluation	2824058	18	365.016913	3.0
366	3	15	inter_rest	2824058	18	365.016913	3.0
369	3	16	cue	1976957	7	389.962957	4.0
372	15	16	imagery	1976957	7	389.962957	4.0
387	3	16	evaluation	1976957	7	389.962957	4.0
390	3	16	inter_rest	1976957	7	389.962957	4.0
393	3	17	cue	3482252	32	416.754851	4.0
396	15	17	imagery	3482252	32	416.754851	4.0
411	3	17	evaluation	3482252	32	416.754851	4.0
414	3	17	inter_rest	3482252	32	416.754851	4.0
417	3	18	cue	4554684	49	436.696492	4.0
420	15	18	imagery	4554684	49	436.696492	4.0
435	3	18	evaluation	4554684	49	436.696492	4.0
438	3	18	inter_rest	4554684	49	436.696492	4.0
441	3	19	cue	3716966	37	460.957219	3.0
444	15	19	imagery	3716966	37	460.957219	3.0
459	3	19	evaluation	3716966	37	460.957219	3.0
462	3	19	inter_rest	3716966	37	460.957219	3.0
465	3	20	cue	1621127	2	485.984034	4.0
468	15	20	imagery	1621127	2	485.984034	4.0
483	3	20	evaluation	1621127	2	485.984034	4.0
486	3	20	inter_rest	1621127	2	485.984034	4.0
489	3	21	cue	3626115	35	510.428723	3.0
492	15	21	imagery	3626115	35	510.428723	3.0
507	3	21	evaluation	3626115	35	510.428723	3.0
510	3	21	inter_rest	3626115	35	510.428723	3.0
513	3	22	cue	1858441	5	0.000000	1.0
516	15	22	imagery	1858441	5	0.000000	1.0
531	3	22	evaluation	1858441	5	0.000000	1.0
534	3	22	inter_rest	1858441	5	0.000000	1.0
537	3	23	cue	3710193	36	558.730797	4.0
540	15	23	imagery	3710193	36	558.730797	4.0
555	3	23	evaluation	3710193	36	558.730797	4.0
558	3	23	inter_rest	3710193	36	558.730797	4.0
561	3	24	cue	2950256	21	581.340133	4.0
564	15	24	imagery	2950256	21	581.340133	4.0
579	3	24	evaluation	2950256	21	581.340133	4.0
582	3	24	inter_rest	2950256	21	581.340133	4.0
585	3	25	cue	3122295	24	608.637084	4.0
588	15	25	imagery	3122295	24	608.637084	4.0
603	3	25	evaluation	3122295	24	608.637084	4.0
606	3	25	inter_rest	3122295	24	608.637084	4.0
609	3	26	cue	1677366	3	629.910255	4.0
612	15	26	imagery	1677366	3	629.910255	4.0
627	3	26	evaluation	1677366	3	629.910255	4.0
630	3	26	inter_rest	1677366	3	629.910255	4.0
633	6	27	rest	n/a	n/a	nan	n/a
