onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
219	3	9	evaluation	3237416	n03237416	26	221.482896	3.0
222	3	9	inter_rest	3237416	n03237416	26	221.482896	3.0
225	3	10	cue	4210120	n04210120	42	245.643133	3.0
228	15	10	imagery	4210120	n04210120	42	245.643133	3.0
243	3	10	evaluation	4210120	n04210120	42	245.643133	3.0
246	3	10	inter_rest	4210120	n04210120	42	245.643133	3.0
249	3	11	cue	2190790	n02190790	11	n/a	1.0
252	15	11	imagery	2190790	n02190790	11	n/a	1.0
267	3	11	evaluation	2190790	n02190790	11	n/a	1.0
270	3	11	inter_rest	2190790	n02190790	11	n/a	1.0
273	3	12	cue	3710193	n03710193	36	n/a	1.0
276	15	12	imagery	3710193	n03710193	36	n/a	1.0
291	3	12	evaluation	3710193	n03710193	36	n/a	1.0
294	3	12	inter_rest	3710193	n03710193	36	n/a	1.0
297	3	13	cue	1443537	n01443537	1	316.691632	4.0
300	15	13	imagery	1443537	n01443537	1	316.691632	4.0
315	3	13	evaluation	1443537	n01443537	1	316.691632	4.0
318	3	13	inter_rest	1443537	n01443537	1	316.691632	4.0
321	3	14	cue	3452741	n03452741	30	340.566257	3.0
324	15	14	imagery	3452741	n03452741	30	340.566257	3.0
339	3	14	evaluation	3452741	n03452741	30	340.566257	3.0
342	3	14	inter_rest	3452741	n03452741	30	340.566257	3.0
345	3	15	cue	1976957	n01976957	7	364.592292	3.0
348	15	15	imagery	1976957	n01976957	7	364.592292	3.0
363	3	15	evaluation	1976957	n01976957	7	364.592292	3.0
366	3	15	inter_rest	1976957	n01976957	7	364.592292	3.0
369	3	16	cue	4572121	n04572121	50	388.903435	3.0
372	15	16	imagery	4572121	n04572121	50	388.903435	3.0
387	3	16	evaluation	4572121	n04572121	50	388.903435	3.0
390	3	16	inter_rest	4572121	n04572121	50	388.903435	3.0
393	3	17	cue	4554684	n04554684	49	412.279572	4.0
396	15	17	imagery	4554684	n04554684	49	412.279572	4.0
411	3	17	evaluation	4554684	n04554684	49	412.279572	4.0
414	3	17	inter_rest	4554684	n04554684	49	412.279572	4.0
417	3	18	cue	2950256	n02950256	21	n/a	1.0
420	15	18	imagery	2950256	n02950256	21	n/a	1.0
435	3	18	evaluation	2950256	n02950256	21	n/a	1.0
438	3	18	inter_rest	2950256	n02950256	21	n/a	1.0
441	3	19	cue	2274259	n02274259	12	460.583315	4.0
444	15	19	imagery	2274259	n02274259	12	460.583315	4.0
459	3	19	evaluation	2274259	n02274259	12	460.583315	4.0
462	3	19	inter_rest	2274259	n02274259	12	460.583315	4.0
465	3	20	cue	4252077	n04252077	43	484.477367	3.0
468	15	20	imagery	4252077	n04252077	43	484.477367	3.0
483	3	20	evaluation	4252077	n04252077	43	484.477367	3.0
486	3	20	inter_rest	4252077	n04252077	43	484.477367	3.0
489	3	21	cue	1858441	n01858441	5	509.303025	4.0
492	15	21	imagery	1858441	n01858441	5	509.303025	4.0
507	3	21	evaluation	1858441	n01858441	5	509.303025	4.0
510	3	21	inter_rest	1858441	n01858441	5	509.303025	4.0
513	3	22	cue	3716966	n03716966	37	n/a	1.0
516	15	22	imagery	3716966	n03716966	37	n/a	1.0
531	3	22	evaluation	3716966	n03716966	37	n/a	1.0
534	3	22	inter_rest	3716966	n03716966	37	n/a	1.0
537	3	23	cue	2797295	n02797295	17	556.707541	3.0
540	15	23	imagery	2797295	n02797295	17	556.707541	3.0
555	3	23	evaluation	2797295	n02797295	17	556.707541	3.0
558	3	23	inter_rest	2797295	n02797295	17	556.707541	3.0
561	3	24	cue	3954393	n03954393	41	580.734699	3.0
564	15	24	imagery	3954393	n03954393	41	580.734699	3.0
579	3	24	evaluation	3954393	n03954393	41	580.734699	3.0
582	3	24	inter_rest	3954393	n03954393	41	580.734699	3.0
585	3	25	cue	2824058	n02824058	18	605.259502	3.0
588	15	25	imagery	2824058	n02824058	18	605.259502	3.0
603	3	25	evaluation	2824058	n02824058	18	605.259502	3.0
606	3	25	inter_rest	2824058	n02824058	18	605.259502	3.0
609	3	26	cue	3941684	n03941684	40	628.389454	3.0
612	15	26	imagery	3941684	n03941684	40	628.389454	3.0
627	3	26	evaluation	3941684	n03941684	40	628.389454	3.0
630	3	26	inter_rest	3941684	n03941684	40	628.389454	3.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
