onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	3064758	52.376018	4
36	15	2	imagery	3064758	52.376018	4
51	3	2	evaluation	3064758	52.376018	4
54	3	2	inter_rest	3064758	52.376018	4
57	3	3	cue	2824058	76.436482	4
60	15	3	imagery	2824058	76.436482	4
75	3	3	evaluation	2824058	76.436482	4
78	3	3	inter_rest	2824058	76.436482	4
81	3	4	cue	3767745	99.898285	3
84	15	4	imagery	3767745	99.898285	3
99	3	4	evaluation	3767745	99.898285	3
102	3	4	inter_rest	3767745	99.898285	3
105	3	5	cue	3716966	124.505891	3
108	15	5	imagery	3716966	124.505891	3
123	3	5	evaluation	3716966	124.505891	3
126	3	5	inter_rest	3716966	124.505891	3
129	3	6	cue	2882301	148.902787	4
132	15	6	imagery	2882301	148.902787	4
147	3	6	evaluation	2882301	148.902787	4
150	3	6	inter_rest	2882301	148.902787	4
153	3	7	cue	3124170	172.594908	4
156	15	7	imagery	3124170	172.594908	4
171	3	7	evaluation	3124170	172.594908	4
174	3	7	inter_rest	3124170	172.594908	4
177	3	8	cue	1443537	196.822231	4
180	15	8	imagery	1443537	196.822231	4
195	3	8	evaluation	1443537	196.822231	4
198	3	8	inter_rest	1443537	196.822231	4
201	3	9	cue	2797295	220.748858	3
204	15	9	imagery	2797295	220.748858	3
219	3	9	evaluation	2797295	220.748858	3
222	3	9	inter_rest	2797295	220.748858	3
225	3	10	cue	3237416	244.555964	3
228	15	10	imagery	3237416	244.555964	3
243	3	10	evaluation	3237416	244.555964	3
246	3	10	inter_rest	3237416	244.555964	3
249	3	11	cue	2916179	268.851017	3
252	15	11	imagery	2916179	268.851017	3
267	3	11	evaluation	2916179	268.851017	3
270	3	11	inter_rest	2916179	268.851017	3
273	3	12	cue	4507155	292.209169	4
276	15	12	imagery	4507155	292.209169	4
291	3	12	evaluation	4507155	292.209169	4
294	3	12	inter_rest	4507155	292.209169	4
297	3	13	cue	1846331	316.252631	4
300	15	13	imagery	1846331	316.252631	4
315	3	13	evaluation	1846331	316.252631	4
318	3	13	inter_rest	1846331	316.252631	4
321	3	14	cue	4533802	340.297332	3
324	15	14	imagery	4533802	340.297332	3
339	3	14	evaluation	4533802	340.297332	3
342	3	14	inter_rest	4533802	340.297332	3
345	3	15	cue	2951358	364.455851	4
348	15	15	imagery	2951358	364.455851	4
363	3	15	evaluation	2951358	364.455851	4
366	3	15	inter_rest	2951358	364.455851	4
369	3	16	cue	2950256	0.000000	1
372	15	16	imagery	2950256	0.000000	1
387	3	16	evaluation	2950256	0.000000	1
390	3	16	inter_rest	2950256	0.000000	1
393	3	17	cue	1677366	412.425995	3
396	15	17	imagery	1677366	412.425995	3
411	3	17	evaluation	1677366	412.425995	3
414	3	17	inter_rest	1677366	412.425995	3
417	3	18	cue	3584254	437.603571	3
420	15	18	imagery	3584254	437.603571	3
435	3	18	evaluation	3584254	437.603571	3
438	3	18	inter_rest	3584254	437.603571	3
441	3	19	cue	1858441	461.182192	4
444	15	19	imagery	1858441	461.182192	4
459	3	19	evaluation	1858441	461.182192	4
462	3	19	inter_rest	1858441	461.182192	4
465	3	20	cue	1943899	484.923188	4
468	15	20	imagery	1943899	484.923188	4
483	3	20	evaluation	1943899	484.923188	4
486	3	20	inter_rest	1943899	484.923188	4
489	3	21	cue	4210120	508.801357	3
492	15	21	imagery	4210120	508.801357	3
507	3	21	evaluation	4210120	508.801357	3
510	3	21	inter_rest	4210120	508.801357	3
513	3	22	cue	2128385	532.642746	3
516	15	22	imagery	2128385	532.642746	3
531	3	22	evaluation	2128385	532.642746	3
534	3	22	inter_rest	2128385	532.642746	3
537	3	23	cue	2139199	556.903235	4
540	15	23	imagery	2139199	556.903235	4
555	3	23	evaluation	2139199	556.903235	4
558	3	23	inter_rest	2139199	556.903235	4
561	3	24	cue	2437971	581.046261	3
564	15	24	imagery	2437971	581.046261	3
579	3	24	evaluation	2437971	581.046261	3
582	3	24	inter_rest	2437971	581.046261	3
585	3	25	cue	3626115	0.000000	1
588	15	25	imagery	3626115	0.000000	1
603	3	25	evaluation	3626115	0.000000	1
606	3	25	inter_rest	3626115	0.000000	1
609	3	26	cue	3941684	629.549855	3
612	15	26	imagery	3941684	629.549855	3
627	3	26	evaluation	3941684	629.549855	3
630	3	26	inter_rest	3941684	629.549855	3
633	6	27	rest	n/a	n/a	n/a
