onset	duration	trial_no	event_type	stim_id	response_time
0	33	1	rest	n/a	0.000000
33	9	2	stimulus	3665924.055985	0.000000
42	9	3	stimulus	3397947.001926	0.000000
51	9	4	stimulus	3397947.001926	0.000000
60	9	5	stimulus	4273569.010766	0.000000
69	9	6	stimulus	2508213.003777	0.000000
78	9	7	stimulus	4612026.003878	0.000000
87	9	8	stimulus	1833805.007892	0.000000
96	9	9	stimulus	3209910.008951	0.000000
105	9	10	stimulus	2885462.012304	0.000000
114	9	11	stimulus	7756951.015064	0.000000
123	9	12	stimulus	4555897.039418	0.000000
132	9	13	stimulus	4555897.039418	133.038664
141	9	14	stimulus	4409806.008542	0.000000
150	9	15	stimulus	4284002.010270	0.000000
159	9	16	stimulus	1787835.012178	0.000000
168	9	17	stimulus	4180888.008500	0.000000
177	9	18	stimulus	3982430.015760	0.000000
186	9	19	stimulus	3886762.012568	0.000000
195	9	20	stimulus	1944390.020981	0.000000
204	9	21	stimulus	2814860.037788	0.000000
213	9	22	stimulus	12596148.003502	0.000000
222	9	23	stimulus	4146614.003266	0.000000
231	9	24	stimulus	2084071.034874	0.000000
240	9	25	stimulus	2943871.009326	0.000000
249	9	26	stimulus	2432983.020705	0.000000
258	9	27	stimulus	1726692.008975	0.000000
267	9	28	stimulus	3743279.005689	0.000000
276	9	29	stimulus	3483823.008150	0.000000
285	9	30	stimulus	1768244.010258	0.000000
294	9	31	stimulus	3793489.013628	0.000000
303	9	32	stimulus	3543603.004306	0.000000
312	9	33	stimulus	1639765.032862	0.000000
321	9	34	stimulus	3541923.002849	0.000000
330	9	35	stimulus	1770393.024657	0.000000
339	9	36	stimulus	3918737.019975	0.000000
348	9	37	stimulus	4070727.013150	0.000000
357	9	38	stimulus	3345487.022197	0.000000
366	9	39	stimulus	1772222.011885	0.000000
375	9	40	stimulus	1772222.011885	376.039889
384	9	41	stimulus	2480855.009990	0.000000
393	9	42	stimulus	7734017.012439	0.000000
402	9	43	stimulus	12582231.029287	0.000000
411	9	44	stimulus	1784675.018607	0.000000
420	9	45	stimulus	3038480.000199	0.000000
429	9	46	stimulus	4154565.012763	0.000000
438	9	47	stimulus	4419073.011767	0.000000
447	9	48	stimulus	3400231.018679	0.000000
456	9	49	stimulus	3400231.018679	457.040261
465	9	50	stimulus	3512147.000489	0.000000
474	9	51	stimulus	2236241.014526	0.000000
483	9	52	stimulus	3472535.001417	0.000000
492	9	53	stimulus	3472535.001417	493.038936
501	9	54	stimulus	2346627.002234	0.000000
510	9	55	stimulus	2769748.043506	0.000000
519	9	56	stimulus	2131653.013952	0.000000
528	6	57	rest	n/a	0.000000
