onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	3761084	52.824201	5
36	15	2	imagery	3761084	52.824201	5
51	3	2	evaluation	3761084	52.824201	5
54	3	2	inter_rest	3761084	52.824201	5
57	3	3	cue	3626115	76.801101	5
60	15	3	imagery	3626115	76.801101	5
75	3	3	evaluation	3626115	76.801101	5
78	3	3	inter_rest	3626115	76.801101	5
81	3	4	cue	4533802	100.777145	2
84	15	4	imagery	4533802	100.777145	2
99	3	4	evaluation	4533802	100.777145	2
102	3	4	inter_rest	4533802	100.777145	2
105	3	5	cue	4554684	124.554213	5
108	15	5	imagery	4554684	124.554213	5
123	3	5	evaluation	4554684	124.554213	5
126	3	5	inter_rest	4554684	124.554213	5
129	3	6	cue	3941684	148.297602	4
132	15	6	imagery	3941684	148.297602	4
147	3	6	evaluation	3941684	148.297602	4
150	3	6	inter_rest	3941684	148.297602	4
153	3	7	cue	3455488	171.558919	3
156	15	7	imagery	3455488	171.558919	3
171	3	7	evaluation	3455488	171.558919	3
174	3	7	inter_rest	3455488	171.558919	3
177	3	8	cue	4297750	196.517301	3
180	15	8	imagery	4297750	196.517301	3
195	3	8	evaluation	4297750	196.517301	3
198	3	8	inter_rest	4297750	196.517301	3
201	3	9	cue	4572121	220.760344	4
204	15	9	imagery	4572121	220.760344	4
219	3	9	evaluation	4572121	220.760344	4
222	3	9	inter_rest	4572121	220.760344	4
225	3	10	cue	2437971	244.637706	5
228	15	10	imagery	2437971	244.637706	5
243	3	10	evaluation	2437971	244.637706	5
246	3	10	inter_rest	2437971	244.637706	5
249	3	11	cue	1858441	268.313317	5
252	15	11	imagery	1858441	268.313317	5
267	3	11	evaluation	1858441	268.313317	5
270	3	11	inter_rest	1858441	268.313317	5
273	3	12	cue	4252077	292.607103	5
276	15	12	imagery	4252077	292.607103	5
291	3	12	evaluation	4252077	292.607103	5
294	3	12	inter_rest	4252077	292.607103	5
297	3	13	cue	3710193	316.351372	4
300	15	13	imagery	3710193	316.351372	4
315	3	13	evaluation	3710193	316.351372	4
318	3	13	inter_rest	3710193	316.351372	4
321	3	14	cue	2274259	341.144569	5
324	15	14	imagery	2274259	341.144569	5
339	3	14	evaluation	2274259	341.144569	5
342	3	14	inter_rest	2274259	341.144569	5
345	3	15	cue	2950256	364.688049	5
348	15	15	imagery	2950256	364.688049	5
363	3	15	evaluation	2950256	364.688049	5
366	3	15	inter_rest	2950256	364.688049	5
369	3	16	cue	3064758	389.148322	4
372	15	16	imagery	3064758	389.148322	4
387	3	16	evaluation	3064758	389.148322	4
390	3	16	inter_rest	3064758	389.148322	4
393	3	17	cue	3482252	412.291021	3
396	15	17	imagery	3482252	412.291021	3
411	3	17	evaluation	3482252	412.291021	3
414	3	17	inter_rest	3482252	412.291021	3
417	3	18	cue	2824058	436.535568	4
420	15	18	imagery	2824058	436.535568	4
435	3	18	evaluation	2824058	436.535568	4
438	3	18	inter_rest	2824058	436.535568	4
441	3	19	cue	1976957	460.794472	4
444	15	19	imagery	1976957	460.794472	4
459	3	19	evaluation	1976957	460.794472	4
462	3	19	inter_rest	1976957	460.794472	4
465	3	20	cue	3237416	484.572100	5
468	15	20	imagery	3237416	484.572100	5
483	3	20	evaluation	3237416	484.572100	5
486	3	20	inter_rest	3237416	484.572100	5
489	3	21	cue	1943899	508.413559	5
492	15	21	imagery	1943899	508.413559	5
507	3	21	evaluation	1943899	508.413559	5
510	3	21	inter_rest	1943899	508.413559	5
513	3	22	cue	2951358	532.957340	4
516	15	22	imagery	2951358	532.957340	4
531	3	22	evaluation	2951358	532.957340	4
534	3	22	inter_rest	2951358	532.957340	4
537	3	23	cue	3584254	556.218770	5
540	15	23	imagery	3584254	556.218770	5
555	3	23	evaluation	3584254	556.218770	5
558	3	23	inter_rest	3584254	556.218770	5
561	3	24	cue	4210120	580.477908	5
564	15	24	imagery	4210120	580.477908	5
579	3	24	evaluation	4210120	580.477908	5
582	3	24	inter_rest	4210120	580.477908	5
585	3	25	cue	1443537	604.371500	4
588	15	25	imagery	1443537	604.371500	4
603	3	25	evaluation	1443537	604.371500	4
606	3	25	inter_rest	1443537	604.371500	4
609	3	26	cue	2416519	628.314337	3
612	15	26	imagery	2416519	628.314337	3
627	3	26	evaluation	2416519	628.314337	3
630	3	26	inter_rest	2416519	628.314337	3
633	6	27	rest	n/a	n/a	n/a
