onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	3482252	52.722228	2
36	15	2	imagery	3482252	52.722228	2
51	3	2	evaluation	3482252	52.722228	2
54	3	2	inter_rest	3482252	52.722228	2
57	3	3	cue	2139199	77.566763	5
60	15	3	imagery	2139199	77.566763	5
75	3	3	evaluation	2139199	77.566763	5
78	3	3	inter_rest	2139199	77.566763	5
81	3	4	cue	2882301	100.924807	3
84	15	4	imagery	2882301	100.924807	3
99	3	4	evaluation	2882301	100.924807	3
102	3	4	inter_rest	2882301	100.924807	3
105	3	5	cue	4533802	124.801313	5
108	15	5	imagery	4533802	124.801313	5
123	3	5	evaluation	4533802	124.801313	5
126	3	5	inter_rest	4533802	124.801313	5
129	3	6	cue	4297750	149.245014	5
132	15	6	imagery	4297750	149.245014	5
147	3	6	evaluation	4297750	149.245014	5
150	3	6	inter_rest	4297750	149.245014	5
153	3	7	cue	4554684	172.872024	5
156	15	7	imagery	4554684	172.872024	5
171	3	7	evaluation	4554684	172.872024	5
174	3	7	inter_rest	4554684	172.872024	5
177	3	8	cue	3122295	196.965773	5
180	15	8	imagery	3122295	196.965773	5
195	3	8	evaluation	3122295	196.965773	5
198	3	8	inter_rest	3122295	196.965773	5
201	3	9	cue	3379051	220.642124	5
204	15	9	imagery	3379051	220.642124	5
219	3	9	evaluation	3379051	220.642124	5
222	3	9	inter_rest	3379051	220.642124	5
225	3	10	cue	2416519	244.851483	5
228	15	10	imagery	2416519	244.851483	5
243	3	10	evaluation	2416519	244.851483	5
246	3	10	inter_rest	2416519	244.851483	5
249	3	11	cue	2437971	269.478234	5
252	15	11	imagery	2437971	269.478234	5
267	3	11	evaluation	2437971	269.478234	5
270	3	11	inter_rest	2437971	269.478234	5
273	3	12	cue	3455488	292.437923	5
276	15	12	imagery	3455488	292.437923	5
291	3	12	evaluation	3455488	292.437923	5
294	3	12	inter_rest	3455488	292.437923	5
297	3	13	cue	4572121	316.964854	5
300	15	13	imagery	4572121	316.964854	5
315	3	13	evaluation	4572121	316.964854	5
318	3	13	inter_rest	4572121	316.964854	5
321	3	14	cue	2951358	340.725626	4
324	15	14	imagery	2951358	340.725626	4
339	3	14	evaluation	2951358	340.725626	4
342	3	14	inter_rest	2951358	340.725626	4
345	3	15	cue	3064758	365.570022	4
348	15	15	imagery	3064758	365.570022	4
363	3	15	evaluation	3064758	365.570022	4
366	3	15	inter_rest	3064758	365.570022	4
369	3	16	cue	2950256	389.179393	4
372	15	16	imagery	2950256	389.179393	4
387	3	16	evaluation	2950256	389.179393	4
390	3	16	inter_rest	2950256	389.179393	4
393	3	17	cue	3761084	412.522115	5
396	15	17	imagery	3761084	412.522115	5
411	3	17	evaluation	3761084	412.522115	5
414	3	17	inter_rest	3761084	412.522115	5
417	3	18	cue	3495258	436.516026	5
420	15	18	imagery	3495258	436.516026	5
435	3	18	evaluation	3495258	436.516026	5
438	3	18	inter_rest	3495258	436.516026	5
441	3	19	cue	1443537	460.541329	4
444	15	19	imagery	1443537	460.541329	4
459	3	19	evaluation	1443537	460.541329	4
462	3	19	inter_rest	1443537	460.541329	4
465	3	20	cue	2690373	485.004293	5
468	15	20	imagery	2690373	485.004293	5
483	3	20	evaluation	2690373	485.004293	5
486	3	20	inter_rest	2690373	485.004293	5
489	3	21	cue	1943899	508.444642	5
492	15	21	imagery	1943899	508.444642	5
507	3	21	evaluation	1943899	508.444642	5
510	3	21	inter_rest	1943899	508.444642	5
513	3	22	cue	2437136	533.204919	5
516	15	22	imagery	2437136	533.204919	5
531	3	22	evaluation	2437136	533.204919	5
534	3	22	inter_rest	2437136	533.204919	5
537	3	23	cue	4507155	556.448959	4
540	15	23	imagery	4507155	556.448959	4
555	3	23	evaluation	4507155	556.448959	4
558	3	23	inter_rest	4507155	556.448959	4
561	3	24	cue	3452741	580.576326	3
564	15	24	imagery	3452741	580.576326	3
579	3	24	evaluation	3452741	580.576326	3
582	3	24	inter_rest	3452741	580.576326	3
585	3	25	cue	2797295	604.203047	5
588	15	25	imagery	2797295	604.203047	5
603	3	25	evaluation	2797295	604.203047	5
606	3	25	inter_rest	2797295	604.203047	5
609	3	26	cue	3716966	628.878681	5
612	15	26	imagery	3716966	628.878681	5
627	3	26	evaluation	3716966	628.878681	5
630	3	26	inter_rest	3716966	628.878681	5
633	6	27	rest	n/a	n/a	n/a
