onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	2139199	n02139199	10	52.646843	4.0
36	15	2	imagery	2139199	n02139199	10	52.646843	4.0
51	3	2	evaluation	2139199	n02139199	10	52.646843	4.0
54	3	2	inter_rest	2139199	n02139199	10	52.646843	4.0
57	3	3	cue	1858441	n01858441	5	76.942323	4.0
60	15	3	imagery	1858441	n01858441	5	76.942323	4.0
75	3	3	evaluation	1858441	n01858441	5	76.942323	4.0
78	3	3	inter_rest	1858441	n01858441	5	76.942323	4.0
81	3	4	cue	3626115	n03626115	35	101.584366	4.0
84	15	4	imagery	3626115	n03626115	35	101.584366	4.0
99	3	4	evaluation	3626115	n03626115	35	101.584366	4.0
102	3	4	inter_rest	3626115	n03626115	35	101.584366	4.0
105	3	5	cue	3710193	n03710193	36	125.410398	4.0
108	15	5	imagery	3710193	n03710193	36	125.410398	4.0
123	3	5	evaluation	3710193	n03710193	36	125.410398	4.0
126	3	5	inter_rest	3710193	n03710193	36	125.410398	4.0
129	3	6	cue	2274259	n02274259	12	148.354597	4.0
132	15	6	imagery	2274259	n02274259	12	148.354597	4.0
147	3	6	evaluation	2274259	n02274259	12	148.354597	4.0
150	3	6	inter_rest	2274259	n02274259	12	148.354597	4.0
153	3	7	cue	3941684	n03941684	40	172.797373	4.0
156	15	7	imagery	3941684	n03941684	40	172.797373	4.0
171	3	7	evaluation	3941684	n03941684	40	172.797373	4.0
174	3	7	inter_rest	3941684	n03941684	40	172.797373	4.0
177	3	8	cue	2951358	n02951358	22	n/a	1.0
180	15	8	imagery	2951358	n02951358	22	n/a	1.0
195	3	8	evaluation	2951358	n02951358	22	n/a	1.0
198	3	8	inter_rest	2951358	n02951358	22	n/a	1.0
201	3	9	cue	3379051	n03379051	29	220.901053	4.0
204	15	9	imagery	3379051	n03379051	29	220.901053	4.0
219	3	9	evaluation	3379051	n03379051	29	220.901053	4.0
222	3	9	inter_rest	3379051	n03379051	29	220.901053	4.0
225	3	10	cue	1846331	n01846331	4	245.710692	4.0
228	15	10	imagery	1846331	n01846331	4	245.710692	4.0
243	3	10	evaluation	1846331	n01846331	4	245.710692	4.0
246	3	10	inter_rest	1846331	n01846331	4	245.710692	4.0
249	3	11	cue	3482252	n03482252	32	268.954517	4.0
252	15	11	imagery	3482252	n03482252	32	268.954517	4.0
267	3	11	evaluation	3482252	n03482252	32	268.954517	4.0
270	3	11	inter_rest	3482252	n03482252	32	268.954517	4.0
273	3	12	cue	3124170	n03124170	25	292.863584	4.0
276	15	12	imagery	3124170	n03124170	25	292.863584	4.0
291	3	12	evaluation	3124170	n03124170	25	292.863584	4.0
294	3	12	inter_rest	3124170	n03124170	25	292.863584	4.0
297	3	13	cue	3716966	n03716966	37	317.324404	3.0
300	15	13	imagery	3716966	n03716966	37	317.324404	3.0
315	3	13	evaluation	3716966	n03716966	37	317.324404	3.0
318	3	13	inter_rest	3716966	n03716966	37	317.324404	3.0
321	3	14	cue	3064758	n03064758	23	340.935456	4.0
324	15	14	imagery	3064758	n03064758	23	340.935456	4.0
339	3	14	evaluation	3064758	n03064758	23	340.935456	4.0
342	3	14	inter_rest	3064758	n03064758	23	340.935456	4.0
345	3	15	cue	2437136	n02437136	14	364.414312	4.0
348	15	15	imagery	2437136	n02437136	14	364.414312	4.0
363	3	15	evaluation	2437136	n02437136	14	364.414312	4.0
366	3	15	inter_rest	2437136	n02437136	14	364.414312	4.0
369	3	16	cue	1677366	n01677366	3	389.671634	3.0
372	15	16	imagery	1677366	n01677366	3	389.671634	3.0
387	3	16	evaluation	1677366	n01677366	3	389.671634	3.0
390	3	16	inter_rest	1677366	n01677366	3	389.671634	3.0
393	3	17	cue	4507155	n04507155	47	412.646893	4.0
396	15	17	imagery	4507155	n04507155	47	412.646893	4.0
411	3	17	evaluation	4507155	n04507155	47	412.646893	4.0
414	3	17	inter_rest	4507155	n04507155	47	412.646893	4.0
417	3	18	cue	3584254	n03584254	34	437.574080	3.0
420	15	18	imagery	3584254	n03584254	34	437.574080	3.0
435	3	18	evaluation	3584254	n03584254	34	437.574080	3.0
438	3	18	inter_rest	3584254	n03584254	34	437.574080	3.0
441	3	19	cue	2437971	n02437971	15	n/a	1.0
444	15	19	imagery	2437971	n02437971	15	n/a	1.0
459	3	19	evaluation	2437971	n02437971	15	n/a	1.0
462	3	19	inter_rest	2437971	n02437971	15	n/a	1.0
465	3	20	cue	1943899	n01943899	6	484.927098	4.0
468	15	20	imagery	1943899	n01943899	6	484.927098	4.0
483	3	20	evaluation	1943899	n01943899	6	484.927098	4.0
486	3	20	inter_rest	1943899	n01943899	6	484.927098	4.0
489	3	21	cue	3954393	n03954393	41	509.070207	3.0
492	15	21	imagery	3954393	n03954393	41	509.070207	3.0
507	3	21	evaluation	3954393	n03954393	41	509.070207	3.0
510	3	21	inter_rest	3954393	n03954393	41	509.070207	3.0
513	3	22	cue	2071294	n02071294	8	532.463400	4.0
516	15	22	imagery	2071294	n02071294	8	532.463400	4.0
531	3	22	evaluation	2071294	n02071294	8	532.463400	4.0
534	3	22	inter_rest	2071294	n02071294	8	532.463400	4.0
537	3	23	cue	2690373	n02690373	16	n/a	1.0
540	15	23	imagery	2690373	n02690373	16	n/a	1.0
555	3	23	evaluation	2690373	n02690373	16	n/a	1.0
