onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	3761084	52.630426	5
36	15	2	imagery	3761084	52.630426	5
51	3	2	evaluation	3761084	52.630426	5
54	3	2	inter_rest	3761084	52.630426	5
57	3	3	cue	3626115	76.588185	4
60	15	3	imagery	3626115	76.588185	4
75	3	3	evaluation	3626115	76.588185	4
78	3	3	inter_rest	3626115	76.588185	4
81	3	4	cue	4533802	100.331442	4
84	15	4	imagery	4533802	100.331442	4
99	3	4	evaluation	4533802	100.331442	4
102	3	4	inter_rest	4533802	100.331442	4
105	3	5	cue	4554684	124.575955	5
108	15	5	imagery	4554684	124.575955	5
123	3	5	evaluation	4554684	124.575955	5
126	3	5	inter_rest	4554684	124.575955	5
129	3	6	cue	3941684	148.268375	5
132	15	6	imagery	3941684	148.268375	5
147	3	6	evaluation	3941684	148.268375	5
150	3	6	inter_rest	3941684	148.268375	5
153	3	7	cue	3455488	172.796504	5
156	15	7	imagery	3455488	172.796504	5
171	3	7	evaluation	3455488	172.796504	5
174	3	7	inter_rest	3455488	172.796504	5
177	3	8	cue	4297750	196.507053	5
180	15	8	imagery	4297750	196.507053	5
195	3	8	evaluation	4297750	196.507053	5
198	3	8	inter_rest	4297750	196.507053	5
201	3	9	cue	4572121	220.514936	5
204	15	9	imagery	4572121	220.514936	5
219	3	9	evaluation	4572121	220.514936	5
222	3	9	inter_rest	4572121	220.514936	5
225	3	10	cue	2437971	243.977041	4
228	15	10	imagery	2437971	243.977041	4
243	3	10	evaluation	2437971	243.977041	4
246	3	10	inter_rest	2437971	243.977041	4
249	3	11	cue	1858441	268.168183	5
252	15	11	imagery	1858441	268.168183	5
267	3	11	evaluation	1858441	268.168183	5
270	3	11	inter_rest	1858441	268.168183	5
273	3	12	cue	4252077	292.514693	5
276	15	12	imagery	4252077	292.514693	5
291	3	12	evaluation	4252077	292.514693	5
294	3	12	inter_rest	4252077	292.514693	5
297	3	13	cue	3710193	316.421554	5
300	15	13	imagery	3710193	316.421554	5
315	3	13	evaluation	3710193	316.421554	5
318	3	13	inter_rest	3710193	316.421554	5
321	3	14	cue	2274259	340.317183	5
324	15	14	imagery	2274259	340.317183	5
339	3	14	evaluation	2274259	340.317183	5
342	3	14	inter_rest	2274259	340.317183	5
345	3	15	cue	2950256	364.458271	5
348	15	15	imagery	2950256	364.458271	5
363	3	15	evaluation	2950256	364.458271	5
366	3	15	inter_rest	2950256	364.458271	5
369	3	16	cue	3064758	388.353326	5
372	15	16	imagery	3064758	388.353326	5
387	3	16	evaluation	3064758	388.353326	5
390	3	16	inter_rest	3064758	388.353326	5
393	3	17	cue	3482252	412.294740	5
396	15	17	imagery	3482252	412.294740	5
411	3	17	evaluation	3482252	412.294740	5
414	3	17	inter_rest	3482252	412.294740	5
417	3	18	cue	2824058	436.305079	5
420	15	18	imagery	2824058	436.305079	5
435	3	18	evaluation	2824058	436.305079	5
438	3	18	inter_rest	2824058	436.305079	5
441	3	19	cue	1976957	460.498467	5
444	15	19	imagery	1976957	460.498467	5
459	3	19	evaluation	1976957	460.498467	5
462	3	19	inter_rest	1976957	460.498467	5
465	3	20	cue	3237416	484.941744	4
468	15	20	imagery	3237416	484.941744	4
483	3	20	evaluation	3237416	484.941744	4
486	3	20	inter_rest	3237416	484.941744	4
489	3	21	cue	1943899	508.518254	5
492	15	21	imagery	1943899	508.518254	5
507	3	21	evaluation	1943899	508.518254	5
510	3	21	inter_rest	1943899	508.518254	5
513	3	22	cue	2951358	532.295145	5
516	15	22	imagery	2951358	532.295145	5
531	3	22	evaluation	2951358	532.295145	5
534	3	22	inter_rest	2951358	532.295145	5
537	3	23	cue	3584254	556.338205	5
540	15	23	imagery	3584254	556.338205	5
555	3	23	evaluation	3584254	556.338205	5
558	3	23	inter_rest	3584254	556.338205	5
561	3	24	cue	4210120	580.798490	5
564	15	24	imagery	4210120	580.798490	5
579	3	24	evaluation	4210120	580.798490	5
582	3	24	inter_rest	4210120	580.798490	5
585	3	25	cue	1443537	604.308509	5
588	15	25	imagery	1443537	604.308509	5
603	3	25	evaluation	1443537	604.308509	5
606	3	25	inter_rest	1443537	604.308509	5
609	3	26	cue	2416519	628.035852	5
612	15	26	imagery	2416519	628.035852	5
627	3	26	evaluation	2416519	628.035852	5
630	3	26	inter_rest	2416519	628.035852	5
633	6	27	rest	n/a	n/a	n/a
