onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a
33	3	2	cue	4254777.0	44.0	0.0	1.0
36	15	2	imagery	4254777.0	44.0	0.0	1.0
51	3	2	evaluation	4254777.0	44.0	0.0	1.0
54	3	2	inter_rest	4254777.0	44.0	0.0	1.0
57	3	3	cue	3379051.0	29.0	76.41542700000001	4.0
60	15	3	imagery	3379051.0	29.0	76.41542700000001	4.0
75	3	3	evaluation	3379051.0	29.0	76.41542700000001	4.0
78	3	3	inter_rest	3379051.0	29.0	76.41542700000001	4.0
81	3	4	cue	3716966.0	37.0	0.0	1.0
84	15	4	imagery	3716966.0	37.0	0.0	1.0
99	3	4	evaluation	3716966.0	37.0	0.0	1.0
102	3	4	inter_rest	3716966.0	37.0	0.0	1.0
105	3	5	cue	2274259.0	12.0	0.0	1.0
108	15	5	imagery	2274259.0	12.0	0.0	1.0
123	3	5	evaluation	2274259.0	12.0	0.0	1.0
126	3	5	inter_rest	2274259.0	12.0	0.0	1.0
129	3	6	cue	4554684.0	49.0	0.0	1.0
132	15	6	imagery	4554684.0	49.0	0.0	1.0
147	3	6	evaluation	4554684.0	49.0	0.0	1.0
150	3	6	inter_rest	4554684.0	49.0	0.0	1.0
153	3	7	cue	4507155.0	47.0	0.0	1.0
156	15	7	imagery	4507155.0	47.0	0.0	1.0
171	3	7	evaluation	4507155.0	47.0	0.0	1.0
174	3	7	inter_rest	4507155.0	47.0	0.0	1.0
177	3	8	cue	2882301.0	19.0	0.0	1.0
180	15	8	imagery	2882301.0	19.0	0.0	1.0
195	3	8	evaluation	2882301.0	19.0	0.0	1.0
198	3	8	inter_rest	2882301.0	19.0	0.0	1.0
201	3	9	cue	1846331.0	4.0	220.725238	4.0
204	15	9	imagery	1846331.0	4.0	220.725238	4.0
219	3	9	evaluation	1846331.0	4.0	220.725238	4.0
222	3	9	inter_rest	1846331.0	4.0	220.725238	4.0
225	3	10	cue	3495258.0	33.0	0.0	1.0
228	15	10	imagery	3495258.0	33.0	0.0	1.0
243	3	10	evaluation	3495258.0	33.0	0.0	1.0
246	3	10	inter_rest	3495258.0	33.0	0.0	1.0
249	3	11	cue	2139199.0	10.0	0.0	1.0
252	15	11	imagery	2139199.0	10.0	0.0	1.0
267	3	11	evaluation	2139199.0	10.0	0.0	1.0
270	3	11	inter_rest	2139199.0	10.0	0.0	1.0
273	3	12	cue	2824058.0	18.0	0.0	1.0
276	15	12	imagery	2824058.0	18.0	0.0	1.0
291	3	12	evaluation	2824058.0	18.0	0.0	1.0
294	3	12	inter_rest	2824058.0	18.0	0.0	1.0
297	3	13	cue	2797295.0	17.0	0.0	1.0
300	15	13	imagery	2797295.0	17.0	0.0	1.0
315	3	13	evaluation	2797295.0	17.0	0.0	1.0
318	3	13	inter_rest	2797295.0	17.0	0.0	1.0
321	3	14	cue	3272010.0	27.0	0.0	1.0
324	15	14	imagery	3272010.0	27.0	0.0	1.0
339	3	14	evaluation	3272010.0	27.0	0.0	1.0
342	3	14	inter_rest	3272010.0	27.0	0.0	1.0
345	3	15	cue	3954393.0	41.0	0.0	1.0
348	15	15	imagery	3954393.0	41.0	0.0	1.0
363	3	15	evaluation	3954393.0	41.0	0.0	1.0
366	3	15	inter_rest	3954393.0	41.0	0.0	1.0
369	3	16	cue	1858441.0	5.0	0.0	1.0
372	15	16	imagery	1858441.0	5.0	0.0	1.0
387	3	16	evaluation	1858441.0	5.0	0.0	1.0
390	3	16	inter_rest	1858441.0	5.0	0.0	1.0
393	3	17	cue	4210120.0	42.0	412.672097	4.0
396	15	17	imagery	4210120.0	42.0	412.672097	4.0
411	3	17	evaluation	4210120.0	42.0	412.672097	4.0
414	3	17	inter_rest	4210120.0	42.0	412.672097	4.0
417	3	18	cue	4297750.0	45.0	0.0	1.0
420	15	18	imagery	4297750.0	45.0	0.0	1.0
435	3	18	evaluation	4297750.0	45.0	0.0	1.0
438	3	18	inter_rest	4297750.0	45.0	0.0	1.0
441	3	19	cue	3452741.0	30.0	0.0	1.0
444	15	19	imagery	3452741.0	30.0	0.0	1.0
459	3	19	evaluation	3452741.0	30.0	0.0	1.0
462	3	19	inter_rest	3452741.0	30.0	0.0	1.0
465	3	20	cue	3345837.0	28.0	484.638253	4.0
468	15	20	imagery	3345837.0	28.0	484.638253	4.0
483	3	20	evaluation	3345837.0	28.0	484.638253	4.0
486	3	20	inter_rest	3345837.0	28.0	484.638253	4.0
489	3	21	cue	4387400.0	46.0	509.24744100000004	4.0
492	15	21	imagery	4387400.0	46.0	509.24744100000004	4.0
507	3	21	evaluation	4387400.0	46.0	509.24744100000004	4.0
510	3	21	inter_rest	4387400.0	46.0	509.24744100000004	4.0
513	3	22	cue	3941684.0	40.0	0.0	1.0
516	15	22	imagery	3941684.0	40.0	0.0	1.0
531	3	22	evaluation	3941684.0	40.0	0.0	1.0
534	3	22	inter_rest	3941684.0	40.0	0.0	1.0
537	3	23	cue	3122295.0	24.0	0.0	1.0
540	15	23	imagery	3122295.0	24.0	0.0	1.0
555	3	23	evaluation	3122295.0	24.0	0.0	1.0
558	3	23	inter_rest	3122295.0	24.0	0.0	1.0
561	3	24	cue	3455488.0	31.0	580.825325	4.0
564	15	24	imagery	3455488.0	31.0	580.825325	4.0
579	3	24	evaluation	3455488.0	31.0	580.825325	4.0
582	3	24	inter_rest	3455488.0	31.0	580.825325	4.0
585	3	25	cue	3124170.0	25.0	0.0	1.0
588	15	25	imagery	3124170.0	25.0	0.0	1.0
603	3	25	evaluation	3124170.0	25.0	0.0	1.0
606	3	25	inter_rest	3124170.0	25.0	0.0	1.0
609	3	26	cue	1677366.0	3.0	0.0	1.0
612	15	26	imagery	1677366.0	3.0	0.0	1.0
627	3	26	evaluation	1677366.0	3.0	0.0	1.0
630	3	26	inter_rest	1677366.0	3.0	0.0	1.0
633	6	27	rest	n/a	n/a	n/a	n/a
