onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a
33	3	2	cue	4252077	52.600558	4
36	15	2	imagery	4252077	52.600558	4
51	3	2	evaluation	4252077	52.600558	4
54	3	2	inter_rest	4252077	52.600558	4
57	3	3	cue	4297750	76.510650	5
60	15	3	imagery	4297750	76.510650	5
75	3	3	evaluation	4297750	76.510650	5
78	3	3	inter_rest	4297750	76.510650	5
81	3	4	cue	2139199	101.054329	2
84	15	4	imagery	2139199	101.054329	2
99	3	4	evaluation	2139199	101.054329	2
102	3	4	inter_rest	2139199	101.054329	2
105	3	5	cue	2690373	123.982048	5
108	15	5	imagery	2690373	123.982048	5
123	3	5	evaluation	2690373	123.982048	5
126	3	5	inter_rest	2690373	123.982048	5
129	3	6	cue	1846331	148.260340	4
132	15	6	imagery	1846331	148.260340	4
147	3	6	evaluation	1846331	148.260340	4
150	3	6	inter_rest	1846331	148.260340	4
153	3	7	cue	4572121	171.950527	5
156	15	7	imagery	4572121	171.950527	5
171	3	7	evaluation	4572121	171.950527	5
174	3	7	inter_rest	4572121	171.950527	5
177	3	8	cue	1621127	196.911722	3
180	15	8	imagery	1621127	196.911722	3
195	3	8	evaluation	1621127	196.911722	3
198	3	8	inter_rest	1621127	196.911722	3
201	3	9	cue	3495258	220.371692	4
204	15	9	imagery	3495258	220.371692	4
219	3	9	evaluation	3495258	220.371692	4
222	3	9	inter_rest	3495258	220.371692	4
225	3	10	cue	4210120	244.131335	4
228	15	10	imagery	4210120	244.131335	4
243	3	10	evaluation	4210120	244.131335	4
246	3	10	inter_rest	4210120	244.131335	4
249	3	11	cue	3767745	268.223985	4
252	15	11	imagery	3767745	268.223985	4
267	3	11	evaluation	3767745	268.223985	4
270	3	11	inter_rest	3767745	268.223985	4
273	3	12	cue	3455488	292.717478	4
276	15	12	imagery	3455488	292.717478	4
291	3	12	evaluation	3455488	292.717478	4
294	3	12	inter_rest	3455488	292.717478	4
297	3	13	cue	1976957	316.546044	4
300	15	13	imagery	1976957	316.546044	4
315	3	13	evaluation	1976957	316.546044	4
318	3	13	inter_rest	1976957	316.546044	4
321	3	14	cue	2190790	340.337751	5
324	15	14	imagery	2190790	340.337751	5
339	3	14	evaluation	2190790	340.337751	5
342	3	14	inter_rest	2190790	340.337751	5
345	3	15	cue	2416519	364.582768	5
348	15	15	imagery	2416519	364.582768	5
363	3	15	evaluation	2416519	364.582768	5
366	3	15	inter_rest	2416519	364.582768	5
369	3	16	cue	3272010	388.108554	3
372	15	16	imagery	3272010	388.108554	3
387	3	16	evaluation	3272010	388.108554	3
390	3	16	inter_rest	3272010	388.108554	3
393	3	17	cue	2437971	413.217555	2
396	15	17	imagery	2437971	413.217555	2
411	3	17	evaluation	2437971	413.217555	2
414	3	17	inter_rest	2437971	413.217555	2
417	3	18	cue	1943899	436.279850	4
420	15	18	imagery	1943899	436.279850	4
435	3	18	evaluation	1943899	436.279850	4
438	3	18	inter_rest	1943899	436.279850	4
441	3	19	cue	2950256	460.454129	5
444	15	19	imagery	2950256	460.454129	5
459	3	19	evaluation	2950256	460.454129	5
462	3	19	inter_rest	2950256	460.454129	5
465	3	20	cue	1677366	485.181729	3
468	15	20	imagery	1677366	485.181729	3
483	3	20	evaluation	1677366	485.181729	3
486	3	20	inter_rest	1677366	485.181729	3
489	3	21	cue	2071294	508.257222	5
492	15	21	imagery	2071294	508.257222	5
507	3	21	evaluation	2071294	508.257222	5
510	3	21	inter_rest	2071294	508.257222	5
513	3	22	cue	3379051	532.634364	5
516	15	22	imagery	3379051	532.634364	5
531	3	22	evaluation	3379051	532.634364	5
534	3	22	inter_rest	3379051	532.634364	5
537	3	23	cue	4554684	556.811223	3
540	15	23	imagery	4554684	556.811223	3
555	3	23	evaluation	4554684	556.811223	3
558	3	23	inter_rest	4554684	556.811223	3
561	3	24	cue	1443537	581.256784	4
564	15	24	imagery	1443537	581.256784	4
579	3	24	evaluation	1443537	581.256784	4
582	3	24	inter_rest	1443537	581.256784	4
585	3	25	cue	2951358	604.916460	5
588	15	25	imagery	2951358	604.916460	5
603	3	25	evaluation	2951358	604.916460	5
606	3	25	inter_rest	2951358	604.916460	5
609	3	26	cue	2882301	0.000000	1
612	15	26	imagery	2882301	0.000000	1
627	3	26	evaluation	2882301	0.000000	1
630	3	26	inter_rest	2882301	0.000000	1
633	6	27	rest	n/a	n/a	n/a
