onset	duration	trial_no	event_type	category_id	response_time	evaluation
0	33	1	rest	null	null	null
33	3	2	cue	n01621127	52.258216	4
36	15	2	imagery	n01621127	52.258216	4
51	3	2	evaluation	n01621127	52.258216	4
54	3	2	inter_rest	n01621127	52.258216	4
57	3	3	cue	n04533802	76.085219	5
60	15	3	imagery	n04533802	76.085219	5
75	3	3	evaluation	n04533802	76.085219	5
78	3	3	inter_rest	n04533802	76.085219	5
81	3	4	cue	n02190790	100.630945	4
84	15	4	imagery	n02190790	100.630945	4
99	3	4	evaluation	n02190790	100.630945	4
102	3	4	inter_rest	n02190790	100.630945	4
105	3	5	cue	n03941684	124.273911	5
108	15	5	imagery	n03941684	124.273911	5
123	3	5	evaluation	n03941684	124.273911	5
126	3	5	inter_rest	n03941684	124.273911	5
129	3	6	cue	n02690373	148.216517	5
132	15	6	imagery	n02690373	148.216517	5
147	3	6	evaluation	n02690373	148.216517	5
150	3	6	inter_rest	n02690373	148.216517	5
153	3	7	cue	n03482252	172.541678	4
156	15	7	imagery	n03482252	172.541678	4
171	3	7	evaluation	n03482252	172.541678	4
174	3	7	inter_rest	n03482252	172.541678	4
177	3	8	cue	n03452741	196.304105	4
180	15	8	imagery	n03452741	196.304105	4
195	3	8	evaluation	n03452741	196.304105	4
198	3	8	inter_rest	n03452741	196.304105	4
201	3	9	cue	n03345837	220.862123	3
204	15	9	imagery	n03345837	220.862123	3
219	3	9	evaluation	n03345837	220.862123	3
222	3	9	inter_rest	n03345837	220.862123	3
225	3	10	cue	n02797295	244.138405	5
228	15	10	imagery	n02797295	244.138405	5
243	3	10	evaluation	n02797295	244.138405	5
246	3	10	inter_rest	n02797295	244.138405	5
249	3	11	cue	n03761084	268.431744	4
252	15	11	imagery	n03761084	268.431744	4
267	3	11	evaluation	n03761084	268.431744	4
270	3	11	inter_rest	n03761084	268.431744	4
273	3	12	cue	n03584254	292.491793	4
276	15	12	imagery	n03584254	292.491793	4
291	3	12	evaluation	n03584254	292.491793	4
294	3	12	inter_rest	n03584254	292.491793	4
297	3	13	cue	n01443537	316.535086	4
300	15	13	imagery	n01443537	316.535086	4
315	3	13	evaluation	n01443537	316.535086	4
318	3	13	inter_rest	n01443537	316.535086	4
321	3	14	cue	n01943899	340.996947	4
324	15	14	imagery	n01943899	340.996947	4
339	3	14	evaluation	n01943899	340.996947	4
342	3	14	inter_rest	n01943899	340.996947	4
345	3	15	cue	n03626115	364.655240	5
348	15	15	imagery	n03626115	364.655240	5
363	3	15	evaluation	n03626115	364.655240	5
366	3	15	inter_rest	n03626115	364.655240	5
369	3	16	cue	n03767745	388.616046	3
372	15	16	imagery	n03767745	388.616046	3
387	3	16	evaluation	n03767745	388.616046	3
390	3	16	inter_rest	n03767745	388.616046	3
393	3	17	cue	n02416519	412.108735	4
396	15	17	imagery	n02416519	412.108735	4
411	3	17	evaluation	n02416519	412.108735	4
414	3	17	inter_rest	n02416519	412.108735	4
417	3	18	cue	n02950256	436.635164	4
420	15	18	imagery	n02950256	436.635164	4
435	3	18	evaluation	n02950256	436.635164	4
438	3	18	inter_rest	n02950256	436.635164	4
441	3	19	cue	n02437136	460.261738	4
444	15	19	imagery	n02437136	460.261738	4
459	3	19	evaluation	n02437136	460.261738	4
462	3	19	inter_rest	n02437136	460.261738	4
465	3	20	cue	n02437971	484.707876	3
468	15	20	imagery	n02437971	484.707876	3
483	3	20	evaluation	n02437971	484.707876	3
486	3	20	inter_rest	n02437971	484.707876	3
489	3	21	cue	n04252077	508.531581	4
492	15	21	imagery	n04252077	508.531581	4
507	3	21	evaluation	n04252077	508.531581	4
510	3	21	inter_rest	n04252077	508.531581	4
513	3	22	cue	n01976957	532.677898	4
516	15	22	imagery	n01976957	532.677898	4
531	3	22	evaluation	n01976957	532.677898	4
534	3	22	inter_rest	n01976957	532.677898	4
537	3	23	cue	n01858441	556.801747	4
540	15	23	imagery	n01858441	556.801747	4
555	3	23	evaluation	n01858441	556.801747	4
558	3	23	inter_rest	n01858441	556.801747	4
561	3	24	cue	n03237416	580.896847	4
564	15	24	imagery	n03237416	580.896847	4
579	3	24	evaluation	n03237416	580.896847	4
582	3	24	inter_rest	n03237416	580.896847	4
585	3	25	cue	n02916179	0.000000	1
588	15	25	imagery	n02916179	0.000000	1
603	3	25	evaluation	n02916179	0.000000	1
606	3	25	inter_rest	n02916179	0.000000	1
609	3	26	cue	n04297750	628.731995	5
612	15	26	imagery	n04297750	628.731995	5
627	3	26	evaluation	n04297750	628.731995	5
630	3	26	inter_rest	n04297750	628.731995	5
633	6	27	rest	null	null	null
