onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	3	2	cue	1621127	n01621127	2	52.152071	5.0
36	15	2	imagery	1621127	n01621127	2	52.152071	5.0
51	3	2	evaluation	1621127	n01621127	2	52.152071	5.0
54	3	2	inter_rest	1621127	n01621127	2	52.152071	5.0
57	3	3	cue	3584254	n03584254	34	76.394875	5.0
60	15	3	imagery	3584254	n03584254	34	76.394875	5.0
75	3	3	evaluation	3584254	n03584254	34	76.394875	5.0
78	3	3	inter_rest	3584254	n03584254	34	76.394875	5.0
81	3	4	cue	2916179	n02916179	20	100.341035	5.0
84	15	4	imagery	2916179	n02916179	20	100.341035	5.0
99	3	4	evaluation	2916179	n02916179	20	100.341035	5.0
102	3	4	inter_rest	2916179	n02916179	20	100.341035	5.0
105	3	5	cue	3626115	n03626115	35	124.382743	5.0
108	15	5	imagery	3626115	n03626115	35	124.382743	5.0
123	3	5	evaluation	3626115	n03626115	35	124.382743	5.0
126	3	5	inter_rest	3626115	n03626115	35	124.382743	5.0
129	3	6	cue	2951358	n02951358	22	148.107661	5.0
132	15	6	imagery	2951358	n02951358	22	148.107661	5.0
147	3	6	evaluation	2951358	n02951358	22	148.107661	5.0
150	3	6	inter_rest	2951358	n02951358	22	148.107661	5.0
153	3	7	cue	4297750	n04297750	45	172.501321	5.0
156	15	7	imagery	4297750	n04297750	45	172.501321	5.0
171	3	7	evaluation	4297750	n04297750	45	172.501321	5.0
174	3	7	inter_rest	4297750	n04297750	45	172.501321	5.0
177	3	8	cue	2071294	n02071294	8	196.394992	5.0
180	15	8	imagery	2071294	n02071294	8	196.394992	5.0
195	3	8	evaluation	2071294	n02071294	8	196.394992	5.0
198	3	8	inter_rest	2071294	n02071294	8	196.394992	5.0
201	3	9	cue	4210120	n04210120	42	220.224126	5.0
204	15	9	imagery	4210120	n04210120	42	220.224126	5.0
219	3	9	evaluation	4210120	n04210120	42	220.224126	5.0
222	3	9	inter_rest	4210120	n04210120	42	220.224126	5.0
225	3	10	cue	2797295	n02797295	17	244.347944	5.0
