onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
342	3	14	inter_rest	3482252	n03482252	32	342.024769	4.0
345	3	15	cue	4254777	n04254777	44	364.535690	5.0
348	15	15	imagery	4254777	n04254777	44	364.535690	5.0
363	3	15	evaluation	4254777	n04254777	44	364.535690	5.0
366	3	15	inter_rest	4254777	n04254777	44	364.535690	5.0
369	3	16	cue	2882301	n02882301	19	388.695141	5.0
372	15	16	imagery	2882301	n02882301	19	388.695141	5.0
387	3	16	evaluation	2882301	n02882301	19	388.695141	5.0
390	3	16	inter_rest	2882301	n02882301	19	388.695141	5.0
393	3	17	cue	2797295	n02797295	17	412.571301	2.0
396	15	17	imagery	2797295	n02797295	17	412.571301	2.0
411	3	17	evaluation	2797295	n02797295	17	412.571301	2.0
414	3	17	inter_rest	2797295	n02797295	17	412.571301	2.0
417	3	18	cue	3495258	n03495258	33	n/a	1.0
420	15	18	imagery	3495258	n03495258	33	n/a	1.0
435	3	18	evaluation	3495258	n03495258	33	n/a	1.0
438	3	18	inter_rest	3495258	n03495258	33	n/a	1.0
441	3	19	cue	2951358	n02951358	22	460.341034	5.0
444	15	19	imagery	2951358	n02951358	22	460.341034	5.0
459	3	19	evaluation	2951358	n02951358	22	460.341034	5.0
462	3	19	inter_rest	2951358	n02951358	22	460.341034	5.0
465	3	20	cue	4387400	n04387400	46	484.552247	5.0
468	15	20	imagery	4387400	n04387400	46	484.552247	5.0
483	3	20	evaluation	4387400	n04387400	46	484.552247	5.0
486	3	20	inter_rest	4387400	n04387400	46	484.552247	5.0
489	3	21	cue	1976957	n01976957	7	508.210647	4.0
492	15	21	imagery	1976957	n01976957	7	508.210647	4.0
507	3	21	evaluation	1976957	n01976957	7	508.210647	4.0
510	3	21	inter_rest	1976957	n01976957	7	508.210647	4.0
513	3	22	cue	2416519	n02416519	13	532.189023	4.0
516	15	22	imagery	2416519	n02416519	13	532.189023	4.0
531	3	22	evaluation	2416519	n02416519	13	532.189023	4.0
534	3	22	inter_rest	2416519	n02416519	13	532.189023	4.0
537	3	23	cue	3455488	n03455488	31	556.232465	5.0
540	15	23	imagery	3455488	n03455488	31	556.232465	5.0
555	3	23	evaluation	3455488	n03455488	31	556.232465	5.0
558	3	23	inter_rest	3455488	n03455488	31	556.232465	5.0
561	3	24	cue	1858441	n01858441	5	580.274353	4.0
564	15	24	imagery	1858441	n01858441	5	580.274353	4.0
579	3	24	evaluation	1858441	n01858441	5	580.274353	4.0
582	3	24	inter_rest	1858441	n01858441	5	580.274353	4.0
585	3	25	cue	3941684	n03941684	40	604.518369	5.0
588	15	25	imagery	3941684	n03941684	40	604.518369	5.0
603	3	25	evaluation	3941684	n03941684	40	604.518369	5.0
606	3	25	inter_rest	3941684	n03941684	40	604.518369	5.0
609	3	26	cue	3379051	n03379051	29	628.161624	5.0
612	15	26	imagery	3379051	n03379051	29	628.161624	5.0
627	3	26	evaluation	3379051	n03379051	29	628.161624	5.0
630	3	26	inter_rest	3379051	n03379051	29	628.161624	5.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
